x Desnivel 3,y Desnivel 3,z Desnivel 3,i Desnivel 3,sep ,x Desnivel 2,y Desnivel 2,z Desnivel2,i Desnivel2
0,27,12,52,,0,-56,68,0
-6,-41,34,0,,-2,-7,37,0
0,7,28,0,,-8,-9,12,0
-6,47,-24,0,,-4,-56,62,0
-1,-68,78,0,,-5,34,-3,0
1,-12,48,0,,-4,-49,53,0
-6,0,1,0,,1,-37,59,0
-4,-68,68,0,,-9,22,-8,0
-2,41,-10,0,,-7,-36,42,0
-8,-56,54,0,,-2,11,21,0
-1,29,11,0,,-8,-22,32,0
-7,38,-22,0,,-1,-2,33,0
-1,-64,80,0,,-8,28,-5,32
-7,49,-26,0,,-3,-47,60,97
-8,-18,15,0,,-5,25,0,136
0,-12,52,0,,-8,-3,14,195
-8,6,0,0,,0,-21,48,277
-6,-68,70,0,,-8,3,5,336
-5,44,-5,58,,0,-31,54,366
-8,26,-18,117,,-6,12,-1,378
1,-56,81,162,,-8,-38,46,377
-7,44,-25,242,,0,16,15,373
-1,-71,83,319,,-9,-33,34,365
-6,52,-25,367,,0,5,28,322
-4,,,,,-6,-21,23,238
,-74,78,378,,-1,-8,42,175
-5,50,-16,381,,-2,40,-17,90
-7,-63,65,373,,-6,-61,69,20
-4,35,0,366,,-2,37,-8,0
-7,-47,49,313,,-6,-57,,
-3,18,18,235,,,57,0,
-8,-27,34,163,,0,-48,75,0
0,1,30,101,,-4,35,-22,0
-7,37,-14,17,,0,-68,79,0
-2,-56,70,0,,0,1,33,0
-5,32,-9,0,,-5,-14,11,0
-7,-3,11,0,,-3,-74,73,0
0,-23,51,0,,-3,47,-12,0
-6,5,0,0,,-4,-61,56,0
-5,-50,56,0,,-2,26,8,0
-1,22,5,0,,-4,39,-27,0
-6,16,-8,0,,1,-68,84,0
0,-46,67,0,,-1,5,31,0
1,15,16,0,,-6,-15,14,0
-7,-32,30,0,,1,-21,53,0
0,-57,72,0,,-6,47,-16,31
-4,36,-19,0,,0,-65,63,94
-4,-59,74,0,,-6,31,1,133
0,-14,47,0,,-5,29,-13,201
-5,0,0,0,,4,-56,70,282
-4,-62,67,0,,-7,35,-13,348
-3,36,-5,62,,0,-60,64,369
-5,-59,53,114,,-7,32,-10,380
-1,30,11,174,,1,-51,57,376
-6,-43,35,25,,-5,27,4,373
7,,,,,-3,-45,46,357
0,5,31,312,,-6,18,11,292
-4,49,-24,365,,-8,24,-8,213
-3,-78,72,375,,3,-46,65,145
-1,48,-15,382,,-9,30,-7,66
-5,-63,61,377,,1,-50,62,0
-2,32,3,372,,-2,-6,33,0
-6,-46,39,319,,-8,-,,
0,11,26,248,,9,15,0,
-6,-20,21,168,,1,-18,48,0
1,-11,48,99,,-6,30,0,0
-6,51,-21,18,,-3,-48,54,0
-2,-69,68,0,,0,-33,54,0
-4,42,-8,0,,-7,14,-5,0
-7,22,-11,0,,2,-42,63,0
2,-48,74,0,,-2,16,19,0
-8,34,-23,0,,-8,-27,32,0
-6,-45,39,0,,-2,-50,65,0
0,9,23,0,,-8,32,-9,0
-5,42,-24,0,,-2,-50,64,0
0,-65,77,0,,0,-15,45,0
-6,47,-16,0,,-9,4,10,0
-8,-3,2,0,,0,-27,52,0
2,-30,59,0,,-4,23,7,18
-8,20,-12,0,,-5,-39,46,89
-6,-56,59,0,,-3,15,16,128
-3,33,9,0,,-8,18,1,183
-9,39,-21,0,,-2,-39,58,268
1,-63,80,20,,-6,19,-5,338
-8,48,-25,100,,-3,-45,62,367
-2,-70,82,144,,-4,24,-6,379
-6,52,-19,219,,-5,-47,62,376
-5,,,,,-4,28,-8,372
-70,71,296,,,-5,-52,61,360
-4,44,-7,351,,-3,30,-2,297
-9,-59,57,373,,-6,9,-1,225
-2,29,11,382,,-2,-36,65,157
-8,42,-22,374,,-4,23,-16,
0,-65,78,370,,,70,,
-6,46,-20,338,,-1,-51,76,0
-5,-63,76,262,,-4,36,-22,0
-5,41,-13,184,,-7,-33,26,0
-6,-55,65,113,,-1,-2,40,0
-3,31,0,37,,-4,-9,4,0
-8,-46,54,0,,-3,-73,72,0
-2,18,10,0,,-3,45,-10,0
-7,20,-8,0,,-6,-64,55,0
0,-44,65,0,,1,-61,76,0
0,8,18,0,,-5,48,-28,0
-7,-29,32,0,,0,-77,84,0
-3,-51,69,0,,0,-5,39,0
-3,29,-14,0,,-4,-7,1,0
-4,-55,65,0,,-1,-78,79,0
2,-14,42,0,,-4,53,-16,0
-7,0,1,0,,-3,-66,62,0
-6,-56,60,0,,3,-57,81,0
-2,30,-5,0,,-5,43,-30,57
-6,-49,55,0,,2,-75,82,108
1,-45,73,0,,-5,53,-24,170
-4,30,-22,0,,2,-72,73,238
-1,-57,80,0,,1,-25,50,313
0,12,25,63,,-5,13,-4,358
-5,-31,19,115,,2,-49,60,374
0,-5,47,169,,-7,31,-14,382
-6,-5,0,242,,2,-55,70,374
,,,,,-9,35,-15,372
-3,-74,69,310,,2,-57,65,334
-3,45,-9,363,,-7,36,-10,248
-6,-65,51,372,,1,-51,62,180
2,25,13,382,,0,-24,53,103
-7,-32,30,375,,,,,
1,-7,38,372,,-9,10,2,33
-6,-4,1,344,,2,-37,56,0
-3,-74,76,264,,-6,21,10,0
-3,50,-15,181,,-4,-37,44,0
-6,-61,63,109,,-4,12,21,0
-3,32,4,34,,-8,25,-7,0
-5,-44,39,0,,0,-51,62,0
-1,10,26,0,,-6,29,-8,0
-7,48,-25,0,,-8,-17,21,0
0,-69,80,0,,0,-10,40,0
-6,47,-22,0,,-5,33,-4,0
-6,-3,4,0,,-4,-52,57,0
1,-31,58,0,,-6,27,3,0
-4,41,-11,0,,-9,13,0,0
-6,-56,58,0,,0,-37,60,0
-3,30,6,0,,-3,18,15,0
-7,32,-19,0,,-8,-29,39,0
1,-58,77,0,,-2,5,25,0
-8,44,-24,0,,-8,25,-5,57
-8,-24,24,0,,-2,-46,62,110
0,-2,43,0,,-7,26,0,160
-7,50,-19,0,,-9,-9,18,224
-3,-67,73,16,,0,-17,41,303
-6,46,-12,97,,-8,-4,12,354
-6,-63,63,136,,-1,-24,49,372
0,-64,82,305,,-8,7,4,379
-2,16,24,319,,0,-31,55,374
-2,16,24,340,,0,17,9,373
-8,48,-2,,,-7,-37,42,354
6,370,,,,-1,12,19,289
-2,-72,81,381,,-6,-29,34,208
-6,52,-21,378,,0,5,29,154
-5,-67,72,372,,-2,35,-,
-5,41,-7,349,,17,67,,
-7,-52,56,280,,-4,-58,74,0
-3,24,11,206,,-2,38,-15,0
-9,-33,40,133,,-4,-63,68,0
-1,7,25,61,,0,-31,64,0
-8,-21,26,0,,-4,19,-17,0
-1,-55,69,0,,0,-57,77,0
-5,30,-9,0,,-2,22,16,0
-4,-49,64,0,,-6,-37,26,0
0,-18,45,0,,1,-6,41,0
-7,-2,6,0,,-3,55,-24,0
-5,-50,57,0,,-3,-74,70,0
-1,24,1,0,,1,-40,67,0
-7,-45,50,0,,-5,29,-24,0
1,-39,61,0,,3,-64,85,0
-6,22,-12,0,,-2,27,13,0
0,-52,71,0,,-5,-34,30,0
1,7,24,0,,-1,-3,42,0
-2,32,-17,0,,-7,57,-30,67
-3,-56,75,0,,1,-80,75,112
-2,40,-20,0,,-7,51,-10,177
-4,-62,72,0,,-3,-62,56,253
2,-21,55,54,,-6,24,10,322
-5,3,-9,108,,-4,-38,31,362
1,-39,72,153,,0,-4,33,375
-5,28,-22,23,,-8,48,-18,378
8,,,,,1,-30,54,370
2,-64,79,305,,-7,38,-8,367
0,17,22,355,,0,-55,55,322
-7,-32,21,369,,-6,27,6,249
3,-13,44,382,,-4,-37,43,174
-7,7,-3,378,,-4,11,22,100
3,-46,67,374,,,,,
-5,33,-25,346,,-4,-25,28,18
2,-65,84,271,,2,-54,65,0
0,20,19,201,,-9,32,-9,0
-8,-28,24,125,,0,-51,65,0
3,-7,43,58,,0,-13,44,0
-7,-3,0,0,,-6,-3,8,0
-3,-73,75,0,,-2,-52,58,0
-6,47,-12,0,,-5,26,2,0
-5,-61,60,0,,-10,9,0,0
3,-49,74,0,,1,-36,57,0
-6,35,-21,0,,-3,22,10,0
0,-64,78,0,,-6,-36,40,0
-1,12,22,0,,-3,9,24,0
-8,-25,23,0,,-9,32,-9,0
1,-6,42,0,,-2,-52,65,0
-5,47,-18,0,,0,-6,35,0
-5,-66,70,0,,-8,-5,16,0
0,-26,58,0,,0,-19,49,0
-8,16,-11,0,,-7,28,-1,56
2,-42,72,0,,-6,-46,54,109
-3,19,19,76,,-3,20,9,157
-7,43,-24,96,,-6,-36,46,229
-8,-31,29,112,,-4,10,16,305
-8,-31,29,132,,-7,17,-2,356
-2,-1,42,190,,-3,-43,60,373
-10,,,,,-5,22,-5,378
-5,11,274,,,-3,-43,63,370
-1,-25,62,343,,-4,24,-8,367
-7,14,-10,369,,-4,-48,63,330
1,-46,78,378,,-4,29,-8,256
-9,38,-20,376,,-5,-48,66,183
-10,-43,43,368,,-2,30,-6,109
-6,46,-23,341,,,,,
-2,-64,78,271,,-6,-51,58,29
-4,44,-15,193,,0,-37,65,0
-7,-57,67,120,,-5,19,-13,0
-5,32,-5,42,,0,-50,76,0
-8,12,-1,0,,-2,17,21,0
1,-40,63,0,,-6,-33,23,0
-2,19,10,0,,-1,-7,43,0
-7,-35,44,0,,-2,45,-20,0
-2,7,16,0,,-3,-72,68,0
-5,21,-10,0,,-4,45,-5,0
-1,-48,66,0,,-7,28,-19,0
-3,24,-10,0,,3,-65,80,0
-8,-18,22,0,,-1,19,19,0
1,-10,38,0,,-5,-31,24,0
-7,-7,7,0,,-1,-8,45,0
-3,-54,63,0,,-6,60,-30,0
-2,30,-5,0,,0,-79,77,0
-6,8,-4,0,,-6,50,-12,38
0,-34,64,0,,-1,-67,55,102
0,27,0,0,,-5,30,14,148
-7,-48,49,0,,-6,53,-29,225
1,-47,76,50,,5,-80,83,298
-5,28,-23,112,,-8,56,-24,357
0,-62,79,160,,0,-78,70,374
-3,45,-23,,,-6,44,-8,381
,245,,,,-2,-54,52,375
-1,-73,76,313,,-4,21,14,373
-3,50,-16,364,,-4,-32,29,340
-5,-74,61,373,,-2,-1,33,266
0,39,2,382,,-5,-8,13,189
-7,-48,41,374,,2,-59,71,118
1,8,26,370,,,,,
-4,54,-31,336,,-8,38,-6,42
-1,-77,82,255,,-1,-52,56,0
-4,55,-22,174,,-7,26,3,0
-4,-69,70,101,,-9,15,-4,0
-3,40,-3,21,,2,-38,62,0
-6,-54,48,0,,-4,18,15,0
3,-64,82,0,,-6,-36,37,0
-7,47,-27,0,,-2,8,23,0
1,-70,82,0,,-8,27,-8,0
0,-2,39,0,,0,-50,63,0
-6,-11,8,0,,1,-2,35,0
-3,-71,72,0,,-10,-10,16,0
-4,45,-15,0,,0,-18,45,0
-4,-59,63,0,,-6,32,-3,0
-3,34,3,0,,-5,-47,56,0
-8,28,-19,0,,1,-30,56,0
1,-56,76,0,,-9,19,-1,0
-2,20,20,0,,-2,-41,61,0
-7,-30,29,0,,-2,15,16,61
0,4,39,0,,-8,-30,35,112
-7,48,-19,0,,0,3,30,152
-4,-68,74,21,,-8,-16,25,228
-5,48,-14,98,,-2,-11,35,307
-9,7,-4,134,,-7,-9,17,358
1,-37,71,190,,-5,-48,59,374
-8,,,,,-1,24,0,379
,28,-17,276,,-8,-42,55,372
0,-60,77,337,,-2,20,3,369
-5,44,-24,372,,-8,-40,49,337
-2,-70,82,381,,-2,17,11,264
-5,53,-23,377,,-6,-34,45,187
-5,-70,72,372,,-1,13,17,117
-3,45,-10,345,,,,,
-7,-56,61,274,,-6,-30,32,37
-2,30,7,208,,-3,-50,72,0
-7,33,-14,133,,-2,31,-16,0
-1,-55,72,53,,-4,-58,72,0
-5,36,-13,0,,-4,38,-14,0
-2,-57,72,0,,-3,0,-3,0
-6,33,-10,0,,-1,-39,67,0
-8,-8,15,0,,-3,34,1,0
0,-21,44,0,,-5,-53,43,0
-6,0,8,0,,-2,16,25,0
-5,-48,58,0,,-5,49,-27,0
-1,22,0,0,,1,-78,78,0
-6,9,-2,0,,-5,55,-23,0
0,-37,60,0,,-5,8,-11,0
0,17,10,0,,1,-46,75,0
-6,-37,39,0,,-5,47,-6,0
-2,-48,69,0,,-3,-59,50,0
-3,30,-18,0,,-4,23,21,25
-3,-53,74,0,,-6,57,-38,97
0,0,32,0,,3,-86,88,132
-5,-17,17,0,,-7,65,-27,208
-3,-58,73,45,,1,-82,74,279
-3,36,-17,109,,-8,48,-8,344
-3,-64,67,161,,-3,-63,48,366
-3,42,-,,,-3,19,19,378
5,242,,,,-4,-25,23,374
-4,-63,53,312,,-1,-16,46,369
-3,28,10,360,,-6,6,-3,356
-6,-46,30,372,,-7,27,-14,194
2,3,35,382,,-1,-49,57,177
-7,-7,7,378,,-1,-49,57,126
-2,-79,72,373,,-7,21,15,50
-2,49,-13,340,,-3,-33,33,0
-5,-62,57,257,,-4,4,2,
-2,31,9,189,,9,0,,
-7,-37,36,113,,-10,35,-12,0
0,2,33,52,,3,-53,67,0
-7,55,-31,0,,-9,32,-7,0
0,-75,79,0,,-8,-9,11,0
-6,50,-16,0,,0,-21,47,0
-6,13,-7,0,,-6,28,-1,0
2,-45,70,0,,-4,-48,52,0
-7,29,-20,0,,-5,26,9,0
-5,-52,47,0,,-10,15,-2,0
-1,17,16,0,,2,-42,60,0
-8,-28,30,0,,-2,16,16,0
1,-62,78,0,,-8,-28,35,0
-7,44,-21,0,,-1,4,30,0
-2,-63,71,0,,-7,33,-6,0
1,-18,52,0,,-3,-52,63,0
-8,8,-3,0,,2,-11,40,58
-5,-57,66,0,,-9,-4,14,109
-4,37,1,0,,0,-22,51,156
-7,-51,50,8,,-8,8,5,217
2,-48,72,76,,-8,-43,50,293
-9,35,-18,128,,-1,16,9,352
0,-60,77,177,,-9,-38,44,367
-7,45,-20,261,,0,10,16,378
-3,-69,74,330,,-9,-26,36,369
-5,47,,,,0,1,24,368
,-13,368,,,-3,23,-8,354
-7,-66,66,378,,-5,-46,65,288
-2,41,-3,378,,-3,27,-8,213
-9,-52,50,372,,-7,-48,65,145
-2,22,16,360,,-1,28,-9,65
-8,42,-20,294,,-5,-49,64,0
-2,-64,78,218,,-2,26,-,
-4,44,-17,138,,3,0,,
-5,-61,70,64,,-4,7,-5,0
-4,36,-7,0,,-2,-37,67,0
-7,-52,59,0,,-2,23,7,0
-3,24,5,0,,-4,-43,40,0
-7,19,-5,0,,-3,-58,76,0
0,-44,62,0,,-2,39,-23,0
0,11,14,0,,-2,-70,73,0
-9,-32,36,0,,-3,49,-14,0
-2,-50,65,0,,-4,9,-9,0
-2,25,-11,0,,0,-50,74,0
-3,-49,64,0,,-4,35,3,0
-4,29,-10,0,,-3,-49,38,0
-8,-9,11,0,,-3,14,29,0
1,-21,49,0,,-5,59,-34,0
-1,31,-9,0,,0,-83,88,0
-6,-49,64,0,,-2,-18,56,55
-1,29,-3,0,,-3,8,-16,110
-5,12,-10,0,,1,-50,79,158
0,-42,71,51,,-5,41,-29,240
-2,21,-21,113,,4,-78,86,307
0,-54,79,162,,-6,63,-34,363
-4,39,-25,248,,2,-91,82,374
-2,-71,78,317,,2,-54,74,370
-2,50,-,,,-8,41,-4,370
21,364,,,,-8,41,-4,369
-4,-76,67,374,,-7,41,-30,334
-2,48,-5,381,,3,-70,84,259
-6,32,-19,373,,-8,52,-27,176
2,-69,79,367,,1,-68,80,
-3,53,-31,310,,108,,,
0,-78,86,236,,-9,45,-16,25
-4,60,-26,157,,2,-60,64,0
-3,-75,76,82,,1,-30,56,0
-4,46,-11,1,,-8,14,-2,0
-4,-59,54,0,,-1,-46,53,0
2,-62,84,0,,-7,20,10,0
-7,48,-29,0,,-4,-40,40,0
3,-72,84,0,,-3,11,20,0
-1,0,36,0,,-9,24,-7,0
-6,-13,10,0,,2,-46,62,0
-1,-74,76,0,,-1,3,30,0
-6,47,-16,0,,-8,-18,21,0
-3,-60,64,0,,0,-9,40,0
-4,34,1,0,,-8,32,-4,0
-9,27,-18,0,,-10,-3,12,0
1,-52,76,0,,1,-21,50,0
-4,21,16,0,,-9,9,4,0
-8,-32,33,0,,-7,-45,51,0
0,6,34,0,,-4,21,11,67
-7,43,-18,0,,-8,-37,43,115
-2,-63,73,42,,-2,12,21,168
0,-11,46,106,,-7,24,-3,242
-10,0,4,147,,-3,-48,62,317
1,-29,64,,,-4,26,-5,365
210,,,,,-5,-49,60,376
-9,17,-11,295,,-2,26,-5,377
0,-49,71,349,,-6,-44,57,369
-8,34,-19,376,,-2,22,0,367
0,-62,78,382,,-7,-42,54,320
-8,48,-20,376,,-2,19,5,252
-4,-68,73,372,,-3,11,1,184
-5,45,-13,337,,-3,-32,59,113
-6,-59,64,261,,-5,15,-5,34
-2,34,2,196,,-3,-42,65,0
-8,26,-10,117,,,,,
0,-50,69,46,,-2,7,20,0
-7,31,-13,0,,-5,-28,31,0
0,-56,70,0,,-2,-1,34,0
1,-3,32,0,,-2,30,-16,0
-8,-12,21,0,,-4,-59,68,0
-4,-52,63,0,,-2,34,-10,0
-3,25,-6,0,,-2,5,-8,0
-4,-49,59,0,,0,-44,69,0
1,-27,48,0,,-3,30,10,0
-7,6,3,0,,-5,-43,32,0
-7,-41,51,0,,-2,4,33,0
-1,17,8,0,,-4,50,-29,0
-7,-38,43,0,,0,-75,82,0
-2,-43,65,0,,-1,-20,59,0
-4,25,-12,0,,-4,14,-15,0
-3,-47,69,0,,3,-52,80,18
0,4,24,0,,-5,39,-34,94
-6,-24,25,0,,-3,-58,45,133
-4,-51,72,64,,-4,21,26,207
-2,30,-16,121,,-5,-29,16,285
-4,-57,70,180,,0,-17,54,343
-2,37,-10,266,,-5,10,-12,367
-3,-63,59,329,,3,-56,76,378
-2,,,,,-7,49,-30,376
,34,2,366,,5,-80,88,369
-3,49,-23,380,,-7,61,-36,349
-6,-24,19,379,,1,-81,84,280
-6,-24,19,374,,-8,57,-21,198
3,-19,49,365,,-1,-66,70,123
-7,10,-8,305,,-7,36,0,53
2,-48,71,231,,-7,30,-18,0
-2,40,-1,157,,3,-5,,
-7,-49,47,81,,6,75,0,
0,15,23,12,,-7,16,20,0
-6,-25,19,0,,-4,-28,30,0
-1,-77,84,0,,-3,0,34,0
-5,55,-23,0,,-9,35,-13,0
-2,-71,72,0,,0,-57,64,0
-5,42,-8,0,,-8,32,-7,0
-7,25,-18,0,,-11,-2,7,0
1,-58,76,0,,3,-24,52,0
-2,24,10,0,,-5,30,4,0
-6,-34,34,0,,-6,-47,49,0
-1,4,33,0,,1,-35,59,0
-8,45,-23,0,,-9,21,-6,0
-2,-64,75,0,,1,-44,64,0
-5,45,-17,0,,0,15,21,0
-7,4,0,0,,-10,-27,32,0
0,-28,64,0,,-1,1,30,39
-5,40,-2,0,,-6,30,-8,103
-7,-53,53,44,,-3,-52,64,148
-3,27,10,106,,-5,31,-2,221
-7,-41,40,156,,-7,-49,57,298
-2,14,28,224,,-2,24,2,351
-8,42,-20,307,,-8,-45,50,368
-4,-68,7,,,0,-35,56,380
4,357,,,,-6,18,0,374
-4,47,-17,377,,-3,-40,60,368
-5,-67,70,382,,-4,21,-7,345
-4,45,-6,375,,-4,-43,64,274
-9,-57,53,367,,-1,24,-7,200
-1,26,11,325,,-7,-43,64,1
-9,-35,37,249,,28,,,
0,4,32,189,,-3,23,-8,51
-10,-11,17,106,,-5,-12,18,0
2,-20,48,33,,-2,-18,44,0
-4,39,-9,0,,-4,-1,8,0
-5,-55,63,0,,-6,-44,59,0
-4,27,3,0,,-2,21,1,0
-6,19,-6,0,,-2,7,-8,0
0,-46,62,0,,-2,-43,66,0
0,10,13,0,,-1,24,-16,0
-7,-30,38,0,,-4,-33,27,0
0,0,23,0,,-2,0,38,0
-4,24,-10,0,,-4,-10,4,0
-2,-47,61,0,,-2,-67,65,0
0,-9,35,0,,-4,41,-8,0
-6,-10,15,0,,-4,19,-17,0
1,-18,45,0,,0,-52,79,0
-3,26,-7,0,,-5,41,-29,0
-5,-46,60,0,,-3,-45,35,0
0,-25,51,0,,-3,8,32,64
-5,5,1,0,,-4,-22,8,115
-5,-45,55,48,,0,-18,59,163
-2,19,2,101,,-7,61,-21,247
-5,-44,47,156,,0,-79,66,313
-2,,,,,-6,45,1,363
6,30,355,,,-5,-58,40,374
-2,38,-19,362,,-2,15,30,381
-5,-23,11,367,,-5,-16,12,373
-5,-23,11,370,,2,-28,57,369
4,-17,56,380,,-7,21,-15,327
-2,47,-9,375,,3,-56,77,254
-5,-63,41,369,,-8,45,-26,169
-1,29,0,330,,4,-67,,
-8,-42,34,252,,,84,101,
-2,3,30,189,,-4,9,29,28
-7,-10,12,110,,-5,-17,16,0
2,-25,58,43,,-1,-16,47,0
-5,51,-20,0,,-9,42,-13,0
-4,-69,64,0,,0,-56,64,0
-4,38,4,0,,-8,30,0,0
-6,40,-25,0,,-8,14,-6,0
2,-67,84,0,,1,-41,61,0
-8,49,-30,0,,-4,19,12,0
-5,-25,18,0,,-5,-34,38,0
1,-13,45,0,,-3,10,26,0
-9,4,2,0,,-10,28,-8,0
-3,-64,70,0,,0,-49,62,0
-6,39,-6,0,,-8,32,-6,0
-9,21,-16,0,,-8,-12,19,0
2,-48,73,0,,0,-11,45,0
-7,34,-19,0,,-6,32,-1,0
-7,-36,39,0,,-6,-50,56,14
-1,11,29,0,,-3,27,2,89
-9,-23,20,19,,-8,9,3,120
0,-61,71,87,,1,-34,60,173
-7,41,-12,136,,-8,19,-3,250
-3,-59,68,,,-3,-45,60,324
,196,,,,-5,23,-5,368
-5,39,-5,277,,-4,-49,64,377
-7,-59,55,341,,-3,30,-7,378
-1,30,7,367,,-9,-13,23,369
-11,-46,42,381,,-1,-14,38,365
0,17,24,380,,-7,-2,13,307
-8,43,-19,372,,-2,-22,49,231
-2,-66,73,356,,-4,8,6,168
-5,47,-15,283,,-3,-30,53,94
-7,-62,68,210,,-4,11,0,27
-2,40,-3,134,,-6,-35,48,
-10,-50,53,56,,,0,,
0,22,13,0,,-2,9,14,0
-9,-34,37,0,,-4,19,-6,0
-1,-58,72,0,,-4,-43,65,0
-5,37,-13,0,,-1,23,-11,0
-4,-58,66,0,,-3,-22,24,0
-3,32,-8,0,,-3,-13,41,0
-7,-4,11,0,,-3,-5,3,0
0,-28,48,0,,-3,-55,60,0
0,23,-2,0,,-3,31,2,0
-6,-43,52,0,,-2,18,-13,0
0,-34,57,0,,-1,-55,73,0
-5,15,-7,0,,-4,40,-26,0
-2,-43,64,0,,0,-68,83,0
0,12,14,0,,-3,-2,40,0
-6,-28,38,0,,-3,-9,4,0
0,4,23,0,,0,-74,78,16
-2,24,-12,0,,-7,51,-18,93
-3,-48,68,49,,-1,-71,63,134
-1,-6,32,104,,-5,42,4,200
-3,-18,18,162,,-2,-55,39,285
-2,-8,44,238,,4,-78,88,342
-3,-10,4,314,,-6,62,-34,369
-2,-,,,,2,-89,81,379
28,57,360,,,-7,64,-20,377
0,11,-11,374,,-1,-75,65,370
0,-49,68,384,,-6,38,3,356
-4,39,-17,377,,-4,-45,37,280
0,-70,71,374,,-2,6,32,213
-3,49,-19,332,,-6,-8,13,137
-5,0,2,261,,,,,
1,-35,65,193,,1,-75,83,69
-6,29,-19,110,,-10,49,-16,0
2,-60,80,43,,0,-62,61,0
-5,46,-32,0,,-9,32,6,0
-5,-35,30,0,,-8,33,-16,0
-2,0,39,0,,3,-55,75,0
-6,-8,6,0,,-7,11,22,0
0,-75,79,0,,-5,-27,24,0
-7,48,-17,0,,0,-5,38,0
-5,16,-13,0,,-10,36,-11,0
1,-50,73,0,,0,-53,62,0
-9,38,-23,0,,-8,32,-2,0
-5,-43,42,0,,-10,1,4,0
-2,11,25,0,,3,-28,56,0
-7,-22,19,0,,-6,28,6,0
0,-63,78,0,,-7,-41,49,0
-8,45,-19,0,,2,-35,60,0
-2,-59,70,0,,-11,21,-3,0
1,-23,59,0,,1,-43,61,29
-9,11,-5,20,,0,9,22,94
2,-38,65,88,,-10,-25,32,134
-5,28,8,130,,0,0,33,192
-7,-43,43,186,,-7,27,-3,270
-1,16,24,268,,-5,-50,58,338
-9,-32,27,33,,-3,28,-2,370
7,,,,,-8,-48,58,380
0,0,37,365,,0,25,2,376
-6,41,-15,380,,-9,-41,50,369
-4,-63,68,381,,1,16,10,365
-4,43,-6,374,,-5,17,-2,308
-8,-57,56,363,,-3,-41,63,233
-2,31,8,307,,-2,23,-6,158
-9,-41,42,234,,-6,-44,63,85
1,13,25,168,,-2,24,-6,9
-11,-21,25,84,,-7,-48,,
2,-10,42,12,,,64,0,
-4,40,-13,0,,-2,-14,38,0
-5,-60,66,0,,-3,-5,14,0
-3,34,-1,0,,-3,-24,49,0
-8,15,-2,0,,0,21,-1,0
1,-44,60,0,,-6,-45,52,0
-6,21,-7,0,,-5,-38,61,0
-8,-37,41,0,,0,18,-15,0
3,5,20,0,,-2,-50,70,0
-4,27,-9,0,,-2,6,30,0
-2,-49,65,0,,-4,-20,13,0
-2,27,-10,0,,-2,-18,49,0
-8,-13,17,0,,-3,42,-16,0
2,-15,42,0,,-2,-62,66,0
-5,-1,9,0,,-4,39,-3,0
-7,-47,62,0,,-3,26,-19,0
0,23,-2,0,,1,-58,81,52
-6,4,2,6,,-4,41,-32,113
-1,-32,56,76,,1,-71,86,158
1,16,3,116,,-6,56,-28,244
-6,-40,49,177,,2,-82,78,312
-1,16,13,257,,-6,56,-17,364
-4,-39,34,328,,-3,17,-18,375
,,,,,4,-60,79,381
-1,6,27,364,,-6,54,-29,373
-4,-25,16,375,,2,-84,85,369
-4,-60,66,382,,-6,64,-33,319
-3,41,-8,375,,0,-81,81,245
-4,-63,53,366,,-7,57,-18,162
0,30,7,326,,-,,,
-6,-43,39,236,,3,-64,63,87
-2,11,27,170,,-7,30,8,20
-5,-18,18,88,,-7,45,-30,0
1,-18,50,24,,3,-69,84,0
-4,51,-21,0,,-9,50,-23,0
-4,-69,68,0,,-5,-14,15,0
-5,42,-3,0,,-2,-19,49,0
-5,34,-22,0,,-5,2,0,0
2,-65,82,0,,0,-61,62,0
-6,48,-29,0,,-8,32,0,0
-6,-31,25,0,,-10,19,-8,0
0,-7,40,0,,3,-41,66,0
-7,-1,6,0,,-10,25,-11,0
-2,-67,73,0,,-6,-34,35,0
-6,41,-9,0,,-4,9,28,0
-8,20,-13,0,,-8,-21,27,0
0,-47,72,0,,0,-50,67,0
-6,33,-20,0,,-8,32,-5,0
-6,-37,42,0,,-10,-12,18,27
-2,11,27,0,,1,-14,42,100
-8,-23,23,45,,-10,-3,11,139
-2,-58,72,108,,2,-23,51,213
-8,39,-13,161,,-9,8,3,279
-1,-57,68,232,,0,-35,56,339
-7,37,-4,307,,-7,16,-3,373
-6,,,,,-10,-38,42,381
,-57,57,357,,-5,25,-5,375
-2,29,5,375,,-11,-25,32,372
-8,-46,45,381,,0,-3,29,355
-1,18,22,375,,-8,-13,21,279
-11,-28,25,370,,0,-14,41,210
0,-4,39,336,,-6,0,12,138
-9,-5,9,266,,-1,-25,49,64
-5,-63,69,193,,-5,7,1,1
-4,42,-5,115,,-7,,,
-8,-54,56,43,,-41,51,0,
-1,25,8,0,,0,14,11,0
-8,-40,43,0,,-3,17,-3,0
0,-55,72,0,,-5,-42,62,0
-7,35,-14,0,,-1,2,19,0
-2,-58,67,0,,-4,-25,27,0
2,-12,36,0,,0,-11,34,0
-8,-7,13,0,,0,27,-12,0
-5,-53,62,0,,-5,-51,61,0
-2,26,-2,0,,-1,-23,53,0
-6,-44,52,0,,-3,10,-8,0
1,-34,56,0,,-2,-45,68,0
-6,14,-5,0,,-3,23,11,0
0,-40,63,0,,-3,-38,36,0
0,11,14,0,,-3,9,28,0
-7,-27,38,0,,-4,43,-25,0
-3,-43,62,0,,0,-67,80,37
