x Desb 3,y Desb 3,z Desb 3,i Desb 3,sep,x Desb 4,y Desb 4,z Desb 4,i Desb 4
0,-10,28,17,,1,-19,-13,0
1,-11,28,17,,15,-64,39,0
1,-11,28,16,,5,-19,0,0
0,-11,27,17,,5,-47,,
1,-11,28,16,,14,0,,
1,-10,28,16,,13,-63,38,0
1,-10,28,16,,0,0,-25,0
1,-10,28,16,,18,-55,42,54
1,-11,28,16,,15,-12,17,117
1,-12,28,17,,1,-12,3,159
1,-11,27,17,,1,-14,24,224
1,-11,28,17,,-24,5,-19,307
1,-11,28,17,,-20,-23,19,357
1,-11,28,17,,-39,18,-34,373
1,-12,29,16,,-37,-33,13,376
0,-10,28,17,,-48,28,-48,368
1,-11,28,17,,-39,6,-19,357
1,-10,28,17,,-38,38,-46,281
0,-11,28,17,,-31,-2,1,210
1,-11,28,17,,-29,41,-32,124
1,-11,27,17,,-29,-3,15,52
1,-11,28,17,,-30,43,-10,0
2,-11,28,17,,-33,8,22,0
1,-11,27,17,,-30,38,15,0
1,-11,28,17,,-36,29,17,0
0,-10,27,16,,-25,2,44,0
1,-11,28,17,,-33,59,8,0
1,-,,,,-36,42,24,0
11,27,17,,,-23,19,46,0
1,-11,28,17,,-29,53,30,0
1,-11,29,17,,-10,17,62,0
1,-11,27,17,,-11,44,40,0
1,-11,30,17,,-11,30,64,0
0,-11,28,17,,5,40,52,0
1,-11,28,17,,-2,49,41,0
1,-10,28,17,,,,,
1,-10,28,17,,,,,
1,-11,28,16,,11,11,83,0
1,-11,29,16,,19,24,59,0
1,-11,28,16,,13,5,71,2
1,-10,28,16,,36,5,76,60
1,-10,28,16,,34,15,53,111
1,-11,29,16,,39,-26,103,170
1,-10,28,17,,49,13,58,247
1,-12,29,17,,41,-42,96,319
2,-11,28,17,,53,8,57,357
1,-11,28,17,,40,-45,76,372
0,-11,28,16,,50,-5,62,378
1,-11,28,17,,42,15,32,374
1,-11,28,17,,35,-66,82,367
1,-11,28,17,,31,13,23,324
1,-11,28,17,,12,-67,69,246
1,-11,28,17,,23,-6,20,175
0,-10,28,17,,12,-72,56,96
1,-11,28,17,,13,-29,24,16
1,-11,28,17,,8,-64,32,0
0,-10,28,16,,20,-104,62,0
1,-10,28,1,,15,-19,4,0
7,,,,,19,-101,49,0
1,-10,28,17,,13,-34,4,0
1,-8,24,16,,14,-34,3,0
1,-10,27,17,,20,-93,46,0
1,-11,28,17,,12,-40,14,0
1,-11,29,17,,7,-49,15,0
1,-11,28,16,,10,-48,18,0
1,-11,28,17,,5,-33,-1,0
1,-11,28,16,,14,-69,40,0
1,-10,28,17,,1,-2,-19,0
1,-11,28,17,,2,-,,
1,-11,28,17,,20,-14,0,
1,-11,28,16,,11,-49,28,0
1,-11,28,16,,0,-11,-17,10
1,-10,28,16,,19,-39,38,89
1,-11,28,16,,2,13,-15,133
0,-11,27,17,,0,-32,24,184
1,-10,28,17,,-4,9,2,249
1,-11,28,17,,-26,-18,-2,328
1,-11,29,17,,-24,2,1,360
1,-11,27,16,,-46,-5,-19,374
1,-11,27,17,,-38,-12,-1,374
0,-10,28,17,,-54,10,-40,366
1,-11,27,16,,-36,-23,0,350
2,-11,28,16,,-42,30,-42,268
1,-11,29,16,,-30,-26,13,188
1,-11,28,16,,-31,44,-36,103
0,-11,28,17,,-31,-18,21,26
1,-11,29,17,,-31,54,-17,0
1,-11,29,17,,-29,-5,35,0
1,-11,28,17,,-32,59,-1,0
1,-11,29,17,,-31,9,34,0
0,-10,28,17,,-25,6,43,0
1,-10,28,17,,-36,60,9,0
1,-11,28,17,,-33,22,41,0
2,-1,,,,-23,38,32,0
1,28,17,,,-28,38,45,0
1,-10,29,17,,-8,29,53,0
2,-11,28,16,,-14,54,32,0
1,-11,28,17,,-5,17,75,0
1,-11,28,17,,7,24,67,0
1,-11,28,17,,-3,40,5,
1,-10,28,17,,1,0,,
1,-11,29,16,,16,15,75,0
1,-11,28,16,,19,30,46,0
1,-10,28,17,,16,-7,85,24
2,-11,28,16,,33,-6,89,86
1,-11,28,16,,32,8,56,127
1,-10,28,16,,45,-19,103,196
1,-11,28,17,,46,6,55,268
0,-12,28,17,,47,-44,100,337
1,-11,28,17,,52,11,43,365
1,-11,29,17,,40,-54,91,373
1,-11,28,17,,48,12,44,374
1,-10,29,17,,30,-57,66,368
1,-11,29,16,,38,-6,47,354
1,-11,28,17,,28,13,15,289
1,-10,28,17,,25,-72,85,218
1,-11,28,16,,19,6,-2,149
1,-11,28,17,,16,-99,73,70
1,-10,28,17,,16,-3,0,0
1,-11,28,17,,9,-24,3,0
0,-13,26,17,,17,-95,59,0
0,-13,26,17,,18,-30,15,0
1,-10,26,17,,14,-85,36,0
1,-10,26,16,,18,-57,25,0
,,,,,17,-56,14,0
1,-11,17,17,,19,-105,51,0
-1,-13,26,17,,8,-13,-5,0
0,-12,28,17,,12,-74,34,0
1,-10,29,17,,14,-75,39,0
1,-10,20,17,,3,-39,11,0
0,-13,25,17,,3,-39,11,0
0,-7,31,16,,12,-65,42,0
1,-11,24,17,,,,,
1,-11,28,17,,,,,
1,-10,28,16,,12,-65,42,0
1,-11,28,16,,8,-29,10,0
1,-10,28,16,,1,3,-27,20
1,-11,28,16,,8,-56,36,91
1,-11,28,16,,5,20,-17,128
1,-11,28,17,,7,-43,40,180
1,-11,28,17,,3,-22,30,254
2,-10,28,16,,-23,11,-23,332
0,-10,28,16,,-21,-28,23,364
1,-11,29,16,,-47,-29,-4,375
1,-12,28,17,,-41,13,-20,372
1,-11,28,16,,-55,-14,-23,366
0,-11,28,16,,-38,1,-14,330
1,-11,28,16,,-45,9,-28,247
1,-11,29,17,,-29,-8,6,178
1,-11,28,17,,-37,33,-26,92
1,-11,28,17,,-29,-7,19,26
1,-11,28,17,,-34,51,-16,0
1,-11,28,17,,-36,9,18,0
1,-11,28,17,,-30,37,19,0
1,-10,28,17,,-37,33,15,0
1,-11,29,17,,-30,20,36,0
0,-11,28,17,,-33,61,7,0
2,-11,29,17,,-28,9,51,0
1,-10,28,17,,-22,15,51,0
1,-1,,,,-29,60,26,0
1,28,17,,,-11,12,65,0
1,-11,29,17,,-16,56,32,0
1,-11,27,17,,-10,33,61,0
1,-11,29,17,,6,35,58,0
1,-10,28,17,,0,51,41,0
1,-10,27,17,,10,10,83,0
1,-11,29,17,,15,30,43,0
1,-11,29,16,,1,,,
1,-10,28,17,,2,10,63,30
1,-11,28,16,,38,0,80,86
1,-11,28,16,,37,14,56,130
1,-10,28,16,,38,-24,100,200
1,-11,27,16,,49,8,62,274
1,-11,29,16,,41,-40,92,338
1,-11,28,17,,55,4,63,363
1,-11,29,16,,39,-40,72,375
1,-10,27,17,,51,-9,66,376
1,-11,28,17,,32,-29,44,369
1,-11,28,17,,39,-37,72,356
1,-11,28,17,,21,-14,22,283
1,-11,27,16,,33,-59,77,214
1,-11,28,16,,16,-3,1,144
1,-11,28,16,,12,-67,48,66
1,-11,28,17,,15,-35,32,0
1,-11,28,17,,10,-63,29,0
1,-11,28,17,,14,-63,38,0
1,-10,28,17,,16,-10,-3,0
1,-11,27,17,,19,-112,57,0
1,-11,29,17,,14,-28,3,0
1,-10,27,17,,18,-87,32,0
1,-11,29,17,,20,-103,52,0
1,-10,28,17,,9,-4,-12,0
1,-1,,,,16,-88,48,0
1,29,17,,,9,-51,23,0
1,-10,29,17,,4,-25,-8,0
1,-11,28,17,,11,-59,35,0
1,-10,27,17,,3,-2,-17,0
1,-11,28,17,,9,-59,31,0
1,-11,28,17,,15,-59,37,0
1,-10,28,17,,1,,,
1,-11,29,17,,,-2,-25,40
1,-11,28,17,,17,-49,45,108
1,-11,28,17,,3,18,-20,156
1,-11,28,16,,5,-42,42,213
0,-10,28,17,,-16,28,-31,300
1,-11,28,17,,-20,-42,26,354
1,-11,28,17,,-31,35,-33,374
1,-11,27,16,,-42,-39,12,375
1,-11,28,16,,-45,30,-40,368
1,-11,28,17,,-50,-32,-11,354
2,-11,28,16,,-39,24,-29,274
1,-11,28,17,,-30,-28,16,196
0,-10,29,17,,-32,49,-37,109
1,-11,28,16,,-33,-20,20,31
1,-11,27,16,,-31,54,-17,0
1,-10,27,16,,-30,-4,34,0
1,-11,28,16,,-28,10,34,0
1,-11,29,17,,-35,56,-3,0
1,-11,28,17,,-27,-1,47,0
0,-11,28,17,,-33,66,5,0
1,-11,28,17,,-33,27,34,0
1,-11,28,17,,-24,34,40,0
1,-11,28,17,,-29,43,38,0
1,-11,28,17,,-17,8,66,0
0,-11,29,17,,-14,56,32,0
1,-1,,,,-4,20,74,0
1,28,17,,,6,19,74,0
0,-11,28,17,,-4,4,,
1,-11,29,17,,9,45,0,
1,-10,28,17,,4,19,76,0
1,-11,28,17,,19,26,50,0
1,-11,28,17,,12,27,47,27
1,-11,28,17,,33,-9,94,87
1,-11,28,17,,32,13,53,129
1,-12,28,17,,47,-24,104,200
1,-11,28,17,,46,7,53,273
1,-11,28,16,,39,-22,74,338
0,-10,28,16,,55,-16,84,364
1,-11,28,16,,42,-17,50,375
2,-11,28,17,,51,-36,88,374
1,-11,28,17,,36,0,30,369
1,-11,28,16,,39,-63,88,351
1,-11,28,16,,26,16,11,282
1,-11,28,16,,24,-79,85,212
1,-11,28,16,,15,9,0,150
0,-10,28,17,,9,-32,19,72
1,-10,28,17,,15,-70,59,0
0,-11,27,17,,11,-28,0,0
0,-11,28,16,,16,-99,57,0
1,-11,29,17,,12,-24,11,0
1,-10,27,17,,18,-88,38,0
0,-11,28,17,,15,-59,27,0
1,-11,28,17,,15,-9,-17,0
1,-11,28,17,,20,-111,54,0
1,-11,28,17,,12,-8,-5,0
1,-10,29,17,,12,-79,37,0
1,-11,29,17,,13,-80,43,0
0,-10,28,17,,2,0,-29,0
1,-11,29,17,,9,-53,19,0
1,-11,28,17,,5,-29,10,
1,-11,29,17,,0,,,
1,-11,28,17,,3,-36,3,0
1,-10,28,17,,14,-74,45,0
1,-11,28,17,,0,6,-30,5
1,-11,28,17,,1,-20,-11,79
1,-11,28,17,,17,-29,35,127
1,-10,28,16,,1,4,-8,174
2,-11,28,16,,3,-27,34,240
1,,,,,-21,16,-30,325
-11,28,17,,,-16,-34,28,362
1,-10,29,16,,-36,31,-36,376
1,-11,28,16,,-39,-39,13,374
1,-11,28,16,,-47,34,-50,366
1,-11,28,17,,-40,-41,0,341
1,-11,28,16,,-38,40,-41,255
0,-11,29,16,,-36,-29,7,184
1,-11,28,16,,-30,40,-29,99
1,-11,28,17,,-43,-11,7,30
0,-10,27,17,,-29,39,-4,0
1,-10,29,16,,-39,13,18,0
1,-11,29,17,,-27,-8,41,0
1,-11,29,17,,-33,67,-11,0
1,-11,28,17,,-29,-4,48,0
1,-11,28,17,,-32,64,7,0
1,-11,28,17,,-36,50,15,0
1,-10,28,17,,-23,11,54,0
0,-11,28,17,,-28,64,21,0
1,-10,28,17,,-11,7,69,0
0,-11,27,17,,-11,41,44,0
,,,,,-14,36,56,0
0,-11,29,17,,5,32,61,0
1,-10,28,17,,0,56,36,0
1,-10,28,17,,-1,37,58,0
1,-10,30,17,,20,14,69,0
1,-11,28,17,,,,,
1,-11,29,17,,,,,
1,-11,28,17,,11,18,58,31
1,-11,29,16,,25,-11,92,93
1,-10,29,17,,36,17,54,137
2,-11,28,17,,39,-23,99,206
2,-11,29,17,,51,7,63,279
1,-11,28,17,,41,-38,90,341
1,-11,28,17,,56,1,63,365
1,-10,28,17,,40,-37,69,375
0,-10,29,16,,46,-55,100,375
1,-10,28,16,,31,-27,41,369
1,-11,28,16,,37,-39,76,345
1,-11,28,17,,24,-3,17,273
1,-11,28,17,,12,-72,67,204
2,-12,28,17,,20,-5,27,126
1,-11,28,16,,17,-96,78,49
1,-10,28,16,,9,-30,29,0
1,-11,28,16,,13,-63,27,0
1,-12,29,16,,20,-115,75,0
1,-11,28,16,,16,-7,-8,0
1,-11,28,17,,19,-114,56,0
1,-11,28,17,,16,-25,0,0
1,-11,29,17,,17,-24,-9,0
1,-11,28,17,,17,-105,55,0
1,-10,28,17,,6,0,-19,0
1,-10,29,17,,9,-50,10,0
0,-10,28,16,,9,-56,27,0
1,-11,28,17,,7,-19,-8,0
1,-10,28,17,,15,-74,44,0
1,-1,,,,2,1,,
1,28,17,,,-18,0,,
1,-11,28,17,,2,-4,-24,0
1,-11,28,17,,14,-68,42,0
1,-11,28,17,,0,4,-31,28
1,-10,29,17,,9,-41,16,98
0,-11,28,17,,10,-3,12,136
1,-10,29,17,,1,-21,11,196
1,-11,28,17,,-3,-4,16,268
1,-11,29,16,,-16,32,-32,344
1,-11,28,17,,-22,-11,17,367
0,-10,28,16,,-46,8,-32,378
1,-11,28,16,,-36,-23,8,373
1,-11,29,17,,-51,19,-49,365
2,-11,28,17,,-34,-33,5,329
1,-11,28,17,,-40,36,-46,240
1,-11,28,16,,-28,-32,17,163
1,-12,28,17,,-31,50,-37,77
1,-11,28,16,,-32,-21,20,1
1,-10,29,17,,-31,55,-18,0
1,-11,29,16,,-32,-6,34,0
1,-10,28,17,,-25,9,35,0
1,-11,29,16,,-36,56,-5,0
1,-11,28,17,,-26,-1,48,0
0,-10,29,17,,-31,45,22,0
1,-11,28,17,,-36,25,35,0
1,-11,27,17,,-22,33,40,0
1,-11,28,17,,-30,44,38,0
1,-11,28,17,,-16,7,69,0
1,-10,28,17,,-14,59,32,0
1,-11,28,17,,-7,17,73,0
1,-11,29,17,,6,15,77,0
0,-11,28,17,,,,,
2,-1,,,,-4,54,41,0
0,28,17,,,1,19,75,0
1,-11,27,17,,19,27,55,0
1,-11,28,17,,11,33,41,50
1,-11,28,17,,31,-16,98,103
1,-10,28,17,,35,20,50,154
1,-10,28,17,,43,-27,107,233
1,-11,28,17,,55,-20,88,357
1,-11,28,17,,55,10,48,365
1,-11,28,16,,55,10,48,370
0,-10,29,16,,40,-51,89,375
1,-11,28,16,,49,7,47,373
1,-10,29,16,,39,3,26,368
1,-11,29,16,,37,-64,89,337
1,-11,29,17,,30,20,11,261
1,-11,29,16,,21,-77,85,193
2,-11,29,16,,19,9,-1,122
1,-11,29,17,,16,-97,71,43
1,-11,29,16,,17,-6,3,0
1,-11,28,16,,12,-22,-1,0
1,-11,28,16,,13,-95,64,0
1,-11,27,17,,16,-27,13,0
2,-11,28,17,,16,-89,36,0
1,-11,28,16,,16,-57,27,0
1,-11,28,17,,17,-56,9,0
1,-10,28,17,,16,-111,54,0
1,-11,28,17,,13,-8,-5,0
1,-11,29,17,,9,-79,33,0
1,-11,28,17,,13,-84,43,0
1,-11,28,17,,4,3,-28,0
1,-11,28,17,,6,-53,16,0
1,-10,27,17,,6,-3,,
1,-11,28,17,,4,15,0,
1,-1,,,,3,-29,-4,0
0,28,17,,,13,-77,44,0
1,-10,27,17,,0,8,-29,28
1,-11,28,17,,3,-11,-18,103
1,-11,28,17,,16,-40,43,148
1,-11,28,17,,3,13,-17,210
1,-11,28,17,,4,-36,41,282
1,-11,29,17,,-20,26,-35,353
1,-10,28,17,,-18,-40,32,367
1,-12,28,17,,-33,36,-41,377
0,-11,28,16,,-37,-42,17,367
1,-11,28,16,,-55,-1,-38,361
1,-11,29,16,,-38,-13,-3,298
2,-11,28,16,,-42,21,-39,209
1,-10,28,16,,-29,-16,12,130
1,-11,28,16,,-38,39,-33,45
1,-11,28,16,,-27,-15,21,0
2,-11,29,16,,-33,54,-16,0
1,-11,28,17,,-26,-7,41,0
1,-11,29,17,,-28,32,23,0
1,-11,28,16,,-39,36,8,0
1,-11,28,16,,-28,15,41,0
2,-11,28,17,,-34,52,12,0
1,-11,28,17,,-32,9,52,0
1,-11,28,16,,-23,56,25,0
1,-10,28,17,,-26,23,53,0
1,-11,28,17,,-12,5,69,0
1,-11,28,17,,-15,64,29,0
1,-11,29,17,,0,13,83,0
1,-11,29,17,,5,31,,
1,-11,29,17,,,65,0,
,,,,,-3,40,54,0
1,-11,28,17,,7,4,83,0
1,-10,29,17,,19,9,71,0
5,-9,29,17,,32,11,57,151
0,-12,30,16,,32,-23,90,170
0,-12,30,17,,32,-23,90,189
0,-12,28,17,,53,-24,100,264
2,-10,29,17,,42,1,54,319
1,-16,19,17,,55,-36,110,357
0,-12,26,16,,52,10,42,373
1,-10,30,17,,47,-52,99,373
1,-11,28,16,,51,-17,74,370
1,-11,28,16,,33,-23,40,360
1,-10,28,17,,37,-40,80,294
1,-11,27,16,,10,-71,65,214
1,-11,29,16,,28,-59,82,148
1,-10,28,17,,20,-4,-3,66
1,-11,28,16,,17,-97,80,0
1,-11,29,16,,19,0,-13,0
1,-10,28,16,,7,-61,27,0
1,-11,28,16,,15,-61,39,0
1,-10,28,16,,16,-54,14,0
1,-11,28,16,,17,-113,59,0
2,-11,29,16,,17,-24,-3,0
1,-10,28,17,,16,-92,36,0
1,-11,29,17,,14,-35,18,0
1,-10,27,17,,8,-1,-15,0
1,-11,28,17,,12,-93,47,0
1,-11,28,17,,3,5,-24,0
1,-11,28,17,,5,-22,-9,0
1,-10,28,17,,11,-64,41,0
2,-11,28,17,,3,0,-24,0
1,-11,28,17,,8,-62,27,0
1,-11,28,17,,3,,,
1,-11,28,17,,-11,-8,8,
1,-11,,,,2,11,-37,80
,28,17,,,19,-60,54,128
1,-11,29,17,,7,30,-25,185
0,-11,28,17,,5,-49,45,254
1,-11,28,16,,-16,32,-32,329
1,-11,28,16,,-21,-43,24,364
0,-10,28,17,,-31,35,-28,377
1,-11,28,17,,-45,-35,6,374
1,-11,27,17,,-45,23,-31,367
2,-11,28,16,,-50,-26,-17,329
1,-11,29,16,,-39,17,-20,240
1,-11,29,16,,-43,-5,-16,162
1,-11,27,16,,-34,48,-36,79
1,-10,28,17,,-34,-17,16,1
1,-11,28,16,,-27,7,13,0
1,-10,30,16,,-39,39,-4,0
1,-11,28,16,,-27,8,36,0
0,-10,28,16,,-32,54,5,0
1,-11,29,16,,-37,13,30,0
1,-11,28,16,,-29,41,25,0
2,-11,29,17,,-31,66,3,0
1,-10,28,17,,-27,2,61,0
1,-10,28,16,,-24,67,18,0
1,-11,28,17,,-29,46,32,0
1,-11,28,16,,-10,17,62,0
2,-11,27,17,,-14,59,35,0
1,-11,29,17,,-6,20,71,0
1,-12,28,17,,2,47,48,0
1,-11,28,17,,-2,57,36,0
1,-11,28,16,,15,-3,8,
1,-11,28,17,,5,0,,
1,-10,28,17,,14,38,40,37
1,-11,28,17,,18,6,72,92
2,-11,,,,37,1,76,127
,29,17,,,34,-2,71,193
1,-11,29,17,,45,-30,104,274
1,-11,28,17,,42,-10,66,342
1,-11,28,17,,53,-26,93,364
1,-11,28,17,,46,-7,43,376
1,-11,27,16,,43,-48,82,374
1,-11,28,16,,49,1,50,373
2,-11,28,17,,30,-48,60,352
1,-10,27,17,,35,-11,53,280
0,-11,28,16,,17,-40,38,201
1,-11,28,16,,32,-33,59,129
1,-11,29,16,,12,-38,19,46
1,-10,28,16,,12,-69,58,0
0,-10,28,16,,14,-24,2,0
1,-11,28,16,,16,-93,57,0
1,-11,29,17,,15,-34,14,0
1,-10,28,16,,17,-82,33,0
0,-11,28,16,,18,-109,60,0
1,-11,28,17,,19,-19,-10,0
1,-11,28,16,,15,-102,50,0
1,-11,27,16,,8,-11,-5,0
0,-11,29,17,,11,-79,31,0
1,-10,28,16,,14,-82,41,0
1,-11,29,16,,5,0,-22,0
1,-11,28,17,,10,-49,18,
1,-11,28,17,,0,,,
1,-12,28,17,,6,-30,14,0
1,-11,28,17,,4,-31,-3,0
1,-11,28,17,,13,-79,41,0
1,-11,28,17,,0,7,-28,57
1,-11,28,17,,15,-57,39,118
2,-11,28,17,,7,20,-9,159
1,-11,,,,3,14,-20,226
,28,17,,,5,-40,41,296
1,-10,28,17,,-19,28,-35,358
1,-11,29,17,,-17,-41,33,370
2,-12,27,16,,-36,37,-41,376
1,-11,28,17,,-37,-41,14,367
1,-11,28,17,,-52,3,-39,356
1,-11,28,17,,-36,-13,1,292
1,-11,28,17,,-42,22,-38,202
1,-11,28,17,,-27,-16,11,126
1,-11,29,17,,-39,38,-31,41
1,-11,28,16,,-26,-12,19,0
1,-11,28,17,,-37,53,-14,0
1,-11,28,17,,-41,19,12,0
0,-10,29,16,,-26,29,23,0
1,-11,28,16,,-40,37,9,0
1,-11,28,16,,-31,0,44,0
1,-10,29,17,,-30,61,9,0
1,-11,28,17,,-33,10,50,0
1,-11,28,17,,-21,12,56,0
1,-11,29,17,,-27,63,21,0
1,-11,27,16,,-13,6,71,0
1,-11,28,16,,-9,39,47,0
1,-11,28,16,,-15,38,52,0
1,-10,28,17,,6,30,67,0
1,-11,29,17,,0,59,36,0
1,-11,28,17,,6,2,84,0
1,-11,27,17,,1,,,
1,-11,28,17,,9,8,77,0
1,-10,28,17,,16,38,43,60
1,-11,29,17,,22,-13,92,109
,,,,,38,20,59,163
,,,,,34,-20,92,241
1,-11,28,17,,50,0,70,307
1,-11,28,17,,40,-28,83,356
1,-11,28,17,,57,-10,72,370
1,-12,28,17,,40,-24,64,375
1,-12,28,17,,49,-24,76,373
1,-12,28,17,,34,-19,35,366
1,-11,27,17,,37,-43,81,309
1,-11,28,17,,27,-1,17,236
1,-11,28,17,,10,-66,67,168
0,-11,28,17,,22,-6,26,88
1,-11,28,17,,11,-68,45,13
1,-10,28,16,,11,-38,34,0
1,-11,28,16,,8,-55,26,0
2,-11,28,16,,12,-102,69,0
1,-11,28,16,,21,-19,-4,0
1,-11,27,17,,16,-106,55,0
1,-11,28,17,,19,-30,0,0
1,-11,28,16,,18,-31,-6,0
1,-10,28,17,,17,-97,52,0
1,-11,27,16,,9,-7,-14,0
1,-11,28,16,,7,-50,10,0
1,-11,28,17,,8,-53,25,0
1,-11,28,17,,6,-20,-9,0
1,-10,29,16,,11,-75,,
1,-11,28,17,,,40,0,
1,-11,28,17,,2,-2,-12,0
1,-11,28,17,,2,0,-27,0
0,-10,28,17,,13,-72,42,1
1,-10,28,17,,3,10,-35,74
1,-11,29,17,,7,-37,14,124
0,-11,28,17,,11,-10,19,178
1,-11,29,17,,0,-11,0,245
1,-11,28,17,,0,-18,25,312
1,-11,29,17,,-23,6,-22,363
1,-11,,,,-22,-24,26,373
,28,17,,,-41,23,-41,376
0,-10,29,17,,-36,-36,16,367
1,-10,28,16,,-48,28,-55,350
1,-11,27,16,,-37,-38,11,271
1,-11,29,17,,-37,40,-50,184
1,-11,28,17,,-30,-31,14,108
1,-11,28,17,,-43,21,-19,20
1,-11,29,17,,-26,4,17,0
1,-12,28,17,,-32,48,-11,0
1,-11,29,16,,-32,3,26,0
1,-11,28,16,,-30,50,8,0
1,-11,28,16,,-36,59,-7,0
1,-11,28,17,,-26,-2,51,0
0,-10,28,16,,-32,64,2,0
1,-11,30,16,,-37,32,29,0
1,-11,29,16,,-21,31,44,0
1,-11,28,17,,-32,45,34,0
1,-10,28,16,,-21,10,64,0
1,-11,28,16,,-11,54,34,0
0,-11,29,17,,-7,20,71,0
1,-10,28,16,,5,16,83,0
1,-10,29,17,,-3,56,37,0
1,-11,28,16,,-1,18,,
1,-11,28,16,,69,0,,
1,-11,28,17,,20,24,59,29
1,-11,28,17,,16,4,70,91
1,-10,28,17,,28,-22,102,135
0,-11,29,17,,35,27,49,206
1,-11,27,17,,40,-34,103,285
1,-11,28,17,,49,11,55,344
1,-11,28,16,,43,-40,99,363
1,-11,28,17,,55,6,52,376
1,-11,,,,37,-42,80,370
,29,17,,,50,-5,53,372
1,-11,28,17,,32,-40,58,348
1,-11,28,17,,37,-18,59,276
1,-11,28,17,,17,-35,35,197
1,-10,28,17,,29,-40,61,125
1,-11,28,16,,11,-25,16,40
1,-11,28,16,,14,-74,60,0
2,-11,28,16,,18,-19,12,0
1,-11,29,16,,9,-83,48,0
1,-11,28,17,,15,-40,17,0
1,-11,28,16,,18,-24,-1,0
1,-11,28,16,,15,-106,59,0
1,-11,28,17,,20,-26,-8,0
1,-11,29,16,,15,-92,44,0
1,-10,28,17,,17,-74,40,0
1,-11,28,16,,12,-22,-1,0
1,-11,28,16,,10,-78,40,0
2,-11,28,17,,5,-2,-24,0
2,-11,28,16,,7,-46,8,0
2,-11,28,17,,7,-38,22,0
1,-11,29,16,,4,8,-24,0
1,-11,29,17,,10,-7,,
1,-11,28,16,,4,40,0,
1,-11,29,16,,9,-50,24,50
1,-11,28,16,,4,-8,-20,114
1,-11,28,17,,16,-47,46,160
0,-10,28,17,,4,22,-21,230
1,-11,27,16,,4,-44,42,297
1,-10,28,16,,-17,31,-39,358
1,-11,29,17,,-20,-43,34,368
,,,,,-31,40,-40,376
,,,,,-53,10,-48,353
1,-11,28,17,,-45,-36,-6,342
1,-11,29,16,,-45,-36,-6,278
1,-10,29,16,,-40,30,-34,192
1,-10,29,17,,-40,-16,-1,115
1,-10,29,16,,-38,41,-35,30
1,-10,28,17,,-26,-13,20,0
1,-10,28,17,,-30,23,8,0
1,-11,28,16,,-37,28,7,0
1,-11,28,17,,-29,22,27,0
1,-11,27,17,,-35,58,-5,0
1,-10,28,16,,-31,4,40,0
1,-11,28,16,,-29,54,14,0
2,-11,30,16,,-34,54,12,0
2,-11,30,16,,-23,12,56,0
1,-11,26,17,,-28,59,20,0
1,-10,28,16,,-27,28,46,0
1,-11,28,16,,-10,36,51,0
1,-10,29,16,,-15,41,50,
1,-11,28,17,,,0,,
1,-11,28,16,,5,28,71,0
1,-11,28,17,,0,56,38,0
1,-11,29,16,,6,4,82,0
1,-10,27,17,,20,8,78,5
1,-11,28,16,,17,38,46,74
1,-11,28,16,,21,-13,90,116
1,-10,29,17,,38,18,63,177
0,-10,27,17,,35,-21,87,257
1,-11,28,17,,52,-1,76,322
1,-11,29,17,,40,-24,80,360
1,-11,28,17,,55,-15,75,374
0,-10,28,16,,40,-19,56,374
0,-11,29,17,,51,-29,80,369
1,-11,28,16,,35,-13,37,356
1,-11,28,16,,36,-47,80,291
1,-11,,,,28,-1,17,218
,28,17,,,27,-61,80,146
1,-11,28,17,,17,-7,2,73
0,-10,29,17,,10,-58,40,0
1,-11,28,17,,13,-49,36,0
2,-11,28,16,,8,-49,24,0
1,-11,28,17,,13,-94,61,0
1,-11,28,17,,21,-27,5,0
1,-11,29,17,,16,-50,14,0
1,-12,28,17,,16,-91,45,0
1,-11,28,17,,19,-33,-4,0
2,-11,28,16,,17,-90,51,0
1,-10,28,16,,17,-46,24,0
0,-11,28,16,,5,-45,8,0
1,-11,27,17,,9,-81,36,0
1,-11,29,17,,6,-6,-16,0
1,-11,28,17,,9,-69,36,0
1,-11,28,17,,12,-64,44,0
1,-11,28,16,,3,0,-24,0
2,-11,28,17,,,,,
1,-11,28,16,,4,-57,19,0
1,-11,28,16,,5,-17,-4,68
1,-10,28,17,,6,-36,10,123
1,-10,29,17,,13,-14,24,172
0,-10,29,17,,-2,-6,-4,245
1,-10,28,17,,-20,-29,30,369
1,-11,28,17,,-20,-29,30,370
1,-11,28,17,,-30,32,-21,373
1,-10,29,17,,-40,27,-41,373
1,-11,29,17,,-40,-40,14,365
1,-11,28,16,,-48,28,-56,328
1,-10,28,16,,-38,-40,5,248
1,-11,28,17,,-40,39,-41,172
1,-10,,,,-34,-27,9,101
,28,17,,,-34,40,-31,14
1,-11,29,17,,-35,-9,9,0
0,-11,29,17,,-34,40,-2,0
1,-10,28,17,,-34,12,20,0
1,-11,27,17,,-25,3,36,0
1,-11,29,17,,-35,57,-6,0
1,-9,34,16,,-27,1,47,0
4,-12,31,16,,-27,30,32,0
4,-12,31,16,,-37,39,25,0
1,-12,27,16,,-21,24,47,0
3,-10,30,16,,-23,57,23,0
1,-11,28,16,,-21,16,60,0
-1,-13,27,16,,-11,50,40,0
0,-11,26,16,,-16,56,34,0
1,-10,28,17,,2,16,83,0
1,-11,29,17,,0,55,35,0
