x Desb 3,y Desb 3,z Desb 3,i Desb 3,sep,x Desb 4,y Desb 4,z Desb 4,i Desb 4,sep,x Desb 5,y Desb 5,z Desb 5,i Desb 5
1,-11,29,16,,2,-12,-24,341,,12,32,-4,97
1,-11,27,16,,11,-62,30,367,,12,-68,61,28
1,-11,28,16,,10,2,-15,379,,16,22,2,0
1,-11,29,16,,13,-44,38,377,,6,0,1,0
1,-11,29,16,,6,17,-11,369,,8,-62,53,0
1,-11,28,16,,-8,-36,19,355,,18,10,16,0
1,-11,29,16,,-16,19,-12,272,,4,-49,35,0
1,-11,28,16,,-33,-23,8,193,,16,-64,61,0
1,-11,29,16,,-33,18,-15,112,,11,16,-6,0
1,-10,28,16,,-54,-21,-11,22,,3,-33,24,0
1,-11,28,16,,-42,30,-50,0,,19,-21,36,0
1,-11,29,16,,-53,-5,-25,0,,1,-12,13,0
1,-11,28,16,,-34,0,-3,0,,5,-54,50,0
2,-11,27,16,,-41,17,-29,0,,9,12,6,0
1,-10,28,16,,-29,-13,10,0,,0,1,6,0
1,-11,28,16,,-33,40,-23,0,,2,-41,44,0
0,-11,28,16,,-36,-3,10,0,,7,4,15,0
0,-10,28,17,,-29,36,8,0,,-2,9,7,0
1,-11,29,16,,-37,25,13,0,,3,-36,45,0
1,-11,28,17,,-28,-3,40,0,,4,-4,17,0
1,-11,29,17,,-32,61,-6,0,,-7,-25,33,62
1,-11,28,16,,-31,7,48,0,,0,-7,19,109
1,-11,28,16,,-27,17,47,0,,-7,5,3,157
1,-11,28,16,,-33,55,15,0,,-6,-33,49,226
1,-11,2,,,-19,13,61,0,,-8,9,-4,297
8,17,,,,-25,57,25,30,,-9,-40,54,349
1,-10,29,17,,-22,,,,,-7,22,-6,368
1,-11,28,17,,,27,57,96,,-13,-7,10,375
1,-11,28,16,,-5,38,55,134,,-11,-33,64,345
1,-10,28,16,,-8,36,58,194,,-11,29,15,
2,-11,29,16,,9,26,68,266,,327,,,
1,-11,28,17,,1,28,53,324,,-12,39,-18,309
0,-11,28,16,,14,-3,85,354,,-17,-24,35,223
1,-11,28,16,,23,28,49,369,,-15,16,35,157
1,-10,28,16,,28,-16,93,369,,-12,-7,14,63
1,-11,27,16,,43,15,63,364,,-13,-6,52,0
1,-11,28,17,,37,-26,88,358,,-14,56,-17,0
1,-11,28,16,,52,2,72,310,,-14,-56,63,0
1,-11,29,16,,41,-29,79,231,,-14,40,-4,0
1,-11,28,16,,55,-5,68,175,,-13,-45,40,0
1,-10,28,16,,49,10,33,90,,-7,-56,80,0
1,-11,29,16,,41,-58,97,24,,-9,64,-27,0
1,-10,27,16,,44,10,21,0,,-7,-67,75,0
0,-10,28,17,,28,-68,87,0,,-8,66,-13,0
1,-11,29,16,,33,-32,71,0,,-4,-54,60,0
1,-11,28,16,,10,-16,19,0,,-1,-43,74,0
1,-11,28,17,,22,-76,68,0,,-2,52,-24,0
1,-11,28,16,,16,-10,6,0,,2,-58,82,0
1,-11,28,16,,6,-76,40,0,,-4,12,35,0
1,-11,28,16,,18,-40,33,0,,4,-4,17,0
1,-10,28,17,,15,-5,0,0,,6,-57,77,0
1,-11,28,17,,15,-109,55,0,,-2,43,-8,20
1,-11,28,16,,18,-23,1,0,,6,8,0,75
1,-11,28,17,,14,-31,-5,0,,8,-32,65,117
1,-11,28,17,,22,-100,59,0,,7,15,-3,174
1,-11,29,16,,16,-18,-11,0,,13,-46,53,248
1,-11,28,17,,13,-89,54,0,,5,16,18,315
1,-11,2,,,11,-43,15,14,,14,-42,40,356
9,16,,,,5,-4,,,,15,6,30,373
1,-10,28,17,,6,9,82,,,12,-31,32,377
1,-11,28,16,,10,-49,23,128,,19,-4,42,375
1,-11,28,16,,0,-26,1,188,,7,-21,17,
1,-11,28,16,,11,-48,24,265,,368,,,
1,-11,28,16,,0,-24,-16,338,,19,-62,65,327
1,-11,28,16,,13,-52,29,364,,11,29,0,252
1,-11,27,16,,7,-2,-12,378,,15,-61,62,180
1,-11,28,16,,6,-34,23,376,,15,24,9,111
1,-11,28,16,,10,3,8,369,,8,-58,48,37
0,-11,28,16,,-10,-20,3,363,,17,8,18,0
1,-11,28,16,,-12,-1,10,302,,8,15,-6,0
1,-10,27,16,,-32,-2,-12,209,,5,-46,35,0
1,-11,28,16,,-30,-6,7,145,,20,-7,33,0
1,-11,28,17,,-50,5,-28,60,,3,-30,19,0
1,-11,29,16,,-41,-20,-2,0,,12,-69,58,0
1,-11,28,16,,-49,17,-44,0,,14,18,-2,0
0,-11,27,16,,-48,-25,-7,0,,8,-62,54,0
1,-11,28,16,,-32,24,-22,0,,19,-40,50,0
2,-11,28,16,,-40,-6,-10,0,,1,5,2,0
1,-10,29,16,,-32,14,-4,0,,2,-47,40,0
1,-11,28,16,,-38,20,-12,0,,13,0,17,0
1,-11,28,16,,-32,-16,25,0,,3,13,0,0
1,-11,28,17,,-29,57,-9,0,,0,-30,32,0
1,-10,28,16,,-33,6,30,0,,9,-8,27,0
1,-11,28,16,,-32,46,9,0,,1,14,2,0
1,-10,28,17,,-35,59,-2,0,,1,-42,47,0
1,-11,28,17,,-26,3,53,0,,7,-16,30,0
1,-11,29,16,,-31,65,8,0,,-8,-13,21,67
0,-11,27,17,,-34,41,31,0,,1,-20,31,116
1,,,,,-20,25,52,0,,-12,-9,18,178
,-11,28,16,,-25,47,36,,,-1,-18,33,255
1,-10,28,16,,65,,,,,-13,-6,11,330
0,-10,28,16,,-12,15,68,115,,-6,-22,44,362
1,-11,28,16,,-8,51,43,164,,-13,8,-2,375
0,-10,28,17,,-2,24,72,233,,-16,-33,40,377
1,-11,28,17,,6,36,52,302,,-12,27,-11,368
1,-11,29,17,,8,11,67,348,,-,,,
1,-11,27,17,,25,14,66,363,,13,-43,65,348
1,-11,28,17,,21,28,46,369,,-12,44,-19,265
1,-11,28,16,,35,-21,100,368,,-16,-47,69,188
0,-12,29,16,,37,18,51,367,,-13,50,-15,99
1,-11,27,16,,46,-35,103,330,,-17,-50,60,26
1,-11,29,17,,50,12,53,255,,-15,44,0,0
1,-11,28,17,,45,-42,100,185,,-15,-42,40,0
1,-11,28,17,,51,11,44,109,,-10,-50,80,0
1,-11,28,16,,37,-53,85,34,,-11,60,-29,0
1,-11,28,16,,49,2,40,0,,-10,-66,79,0
1,-11,28,16,,40,-8,28,0,,-10,69,-20,0
1,-11,28,17,,30,-56,85,0,,-10,-65,62,0
1,-11,28,16,,18,0,11,0,,-7,54,5,0
1,-11,28,16,,18,-50,46,0,,-7,56,-23,0
1,-10,28,17,,24,-41,41,0,,-2,-62,82,0
2,-11,29,16,,10,-49,26,0,,-4,65,-27,0
1,-10,27,16,,3,-95,60,0,,-2,0,8,0
2,-11,28,16,,16,-11,9,0,,1,-18,60,0
1,-11,28,17,,10,-88,38,0,,-2,56,-9,0
1,-12,28,16,,21,-104,57,0,,2,-51,63,0
1,-11,28,17,,13,-20,-6,0,,4,-41,75,0
1,-11,28,17,,20,-104,58,0,,4,33,-17,64
1,-11,28,16,,17,-16,-10,0,,12,-53,78,115
1,-11,28,16,,13,-89,53,0,,5,35,-9,170
1,-11,28,17,,16,-70,39,0,,11,-25,30,244
1,-11,27,16,,4,-24,-,,,8,-8,42,310
1,-11,28,16,,11,72,,,,13,-16,17,356
0,-11,2,,,13,-70,39,123,,18,-20,54,373
8,16,,,,3,-10,-15,189,,9,-5,11,379
3,-9,33,17,,14,-63,38,267,,22,-29,59,375
4,-16,23,16,,1,-9,-25,333,,7,2,0,37
-1,-13,27,16,,12,-64,34,365,,0,,,
0,-9,31,16,,9,5,-17,376,,15,-54,51,338
1,-11,29,16,,6,-17,3,379,,15,18,19,262
-3,-13,24,16,,14,-19,29,372,,10,-46,43,189
-1,-13,27,16,,-6,2,-12,364,,20,5,27,124
0,-12,31,15,,-8,-25,26,307,,5,-38,30,46
2,-10,29,15,,-27,17,-26,213,,18,-65,66,0
1,-16,23,16,,-27,-25,19,139,,12,23,-4,0
0,-12,26,16,,-41,23,-38,49,,13,-68,61,0
0,-10,30,16,,-41,-36,5,0,,22,-31,49,0
1,-11,28,16,,-43,27,-47,0,,5,-8,4,0
1,-11,28,16,,-38,-30,2,0,,8,-62,49,0
1,-11,27,16,,-32,1,-6,0,,17,8,11,0
1,-11,27,16,,-40,15,-26,0,,3,-49,39,0
1,-11,28,16,,-31,-10,8,0,,16,-56,56,0
1,-11,28,16,,-35,40,-25,0,,7,17,-3,0
1,-11,28,16,,-35,-2,9,0,,1,-28,25,0
1,-10,27,16,,-29,36,9,0,,14,-19,33,0
1,-11,29,16,,-37,27,14,0,,-2,-10,15,0
1,-11,28,16,,-30,-2,38,0,,5,-47,50,0
2,-11,29,17,,-32,61,-1,0,,5,12,8,0
1,-11,28,16,,-30,8,46,0,,-3,2,11,0
1,-11,28,17,,-26,15,48,0,,6,-32,42,0
1,-11,28,16,,-33,59,15,0,,1,2,13,21
1,-11,28,17,,-19,9,62,0,,-6,-30,37,88
1,-11,28,16,,-24,60,23,48,,-1,-2,14,133
1,-11,28,17,,,,,,,-8,2,9,188
1,-11,27,16,,-21,30,53,106,,-4,-27,42,266
1,-10,28,17,,-4,35,59,151,,-11,3,3,328
1,-12,,,,-9,40,55,217,,-8,-31,49,358
28,16,,,,9,20,69,286,,-10,14,-3,374
1,-11,27,16,,5,31,48,338,,-12,-34,54,375
1,-11,29,16,,15,-4,85,356,,-13,28,-6,367
1,-11,28,16,,24,28,52,372,,-15,-40,54,346
1,-11,29,16,,27,-15,90,367,,-12,35,-3,270
1,-11,28,17,,43,12,62,364,,-,,,
2,-11,28,17,,40,-24,89,349,,16,-35,50,190
1,-10,29,16,,51,2,72,286,,-13,33,7,118
1,-11,28,16,,41,-28,79,210,,-18,-31,36,36
1,-11,28,16,,53,-6,64,156,,-13,20,26,0
1,-11,28,16,,37,-34,65,65,,-15,-16,17,0
1,-11,28,16,,42,-54,96,0,,-12,-54,74,0
1,-11,28,16,,43,6,24,0,,-12,59,-17,0
1,-11,28,16,,27,-66,86,0,,-12,-59,63,0
1,-11,27,16,,32,-28,64,0,,-9,52,0,0
1,-11,28,16,,17,-27,24,0,,-10,41,-20,0
1,-11,28,16,,19,-69,66,0,,-3,-54,77,0
1,-11,28,16,,20,-7,18,0,,-8,67,-22,0
2,-11,28,16,,4,-77,43,0,,-3,-65,75,0
1,-11,28,16,,18,-37,29,0,,-2,-14,57,0
1,-11,27,16,,17,-12,1,0,,-2,28,-11,0
2,-11,28,16,,14,-108,56,0,,3,-42,76,0
1,-11,27,16,,14,-18,-2,0,,-1,40,11,0
1,-10,28,16,,14,-38,0,0,,1,-32,41,0
1,-11,29,17,,20,-96,56,0,,1,9,34,0
1,-10,28,17,,17,-17,-15,0,,3,47,-20,61
1,-11,28,17,,18,-91,58,0,,11,-62,77,113
1,-10,28,17,,14,-40,14,32,,3,40,-5,165
2,-11,28,16,,,,,,,8,1,7,217
1,-11,28,16,,,,,,,13,-31,63,297
,,,,,5,-50,15,99,,10,8,-3,348
1,-11,28,16,,8,-43,17,142,,16,-53,54,367
1,-11,28,17,,1,-31,0,205,,11,18,19,378
1,-11,29,17,,11,-51,26,282,,13,-41,43,375
0,-10,28,16,,-1,-25,-13,351,,16,7,29,373
1,-11,28,16,,13,-52,26,368,,11,-36,30,345
1,-11,28,17,,8,0,-15,379,,19,-4,41,276
1,-11,28,16,,9,-34,25,374,,8,,,
0,-10,28,16,,8,2,8,368,,,-23,22,200
1,-11,28,16,,-10,-20,2,356,,22,-20,47,128
1,-11,28,16,,-14,0,9,300,,5,-13,10,50
1,-11,27,16,,-22,30,-28,207,,13,-64,58,0
1,-11,28,16,,-26,-29,19,134,,15,18,7,0
1,-11,29,16,,-51,5,-26,49,,8,-58,48,0
1,-11,28,16,,-39,-16,-5,0,,21,-52,61,0
1,-11,28,16,,-42,26,-40,0,,8,10,-4,0
1,-11,27,16,,-47,-24,-9,0,,5,-48,33,0
1,-11,28,16,,-35,25,-21,0,,19,-10,28,0
1,-11,28,16,,-44,-7,-13,0,,2,-31,22,0
1,-11,28,16,,-32,15,-8,0,,11,-64,58,0
1,-11,28,16,,-35,47,-31,0,,12,21,0,0
1,-11,28,16,,-30,-14,26,0,,1,-9,11,0
1,-10,28,16,,-29,57,-5,0,,14,-37,47,0
1,-10,28,16,,-34,4,30,0,,0,7,2,0
1,-11,28,16,,-26,4,35,0,,0,-41,41,0
0,-11,28,16,,-35,59,0,0,,10,-42,52,0
1,-10,28,17,,-23,3,56,0,,0,14,3,0
1,-11,29,16,,-28,37,35,0,,-5,-26,30,0
1,-11,29,16,,-37,40,31,0,,4,-9,22,15
1,-11,28,17,,-18,24,51,1,,-7,-19,26,86
1,-11,28,16,,-23,59,,,,0,-15,26,129
1,-11,27,17,,,22,76,,,-6,9,6,185
1,-11,29,16,,-12,12,72,122,,-9,-34,45,261
1,-11,28,17,,-8,55,42,174,,-8,7,1,319
2,-11,28,17,,-2,20,72,246,,-11,-33,47,358
1,-11,,,,7,38,51,310,,-8,14,3,373
29,16,,,,7,11,69,352,,-13,0,9,375
1,-11,28,17,,22,-9,91,364,,-10,-17,45,369
1,-10,28,16,,21,32,44,370,,-15,13,-1,361
1,-11,29,16,,34,-22,98,369,,-12,-29,59,302
1,-11,28,16,,41,19,50,367,,-13,3,,
0,-10,29,17,,44,-34,107,325,,2,-12,212,
1,-11,28,16,,49,15,51,249,,-15,-38,70,138
1,-11,28,16,,43,-41,98,180,,-16,-9,15,53
1,-11,28,16,,55,8,43,117,,-16,-48,70,0
1,-11,28,16,,36,-52,87,39,,-14,48,-16,0
1,-11,28,16,,47,-37,85,0,,-14,-49,63,0
2,-12,27,16,,37,-11,29,0,,-13,50,-3,0
1,-11,28,16,,29,-51,80,0,,-12,-46,45,0
1,-11,28,16,,21,-9,14,0,,-10,32,20,0
1,-12,28,16,,20,-53,50,0,,-8,56,-24,0
1,-10,28,16,,20,-38,41,0,,-6,-63,76,0
1,-11,28,17,,11,-48,22,0,,-7,66,-15,0
1,-11,28,16,,6,-90,57,0,,-4,-57,61,0
2,-11,28,16,,18,-17,13,0,,0,-38,72,0
1,-11,28,16,,8,-90,40,0,,-4,51,-24,0
1,-10,28,16,,14,-96,54,0,,-2,-33,38,0
0,-11,28,17,,17,-22,-9,0,,-1,14,36,0
1,-11,27,16,,19,-109,61,0,,3,-5,15,0
0,-11,28,16,,19,-10,-14,,,7,-63,78,0
1,-11,28,17,,0,,,,,0,47,-10,50
1,-10,28,17,,14,-40,8,0,,7,14,-5,103
1,-11,28,16,,15,-71,40,1,,9,-40,73,149
1,-11,28,16,,8,-25,-8,73,,8,24,-10,219
1,-11,28,16,,8,-70,37,120,,17,-52,77,297
1,-10,27,17,,5,-16,-7,181,,8,27,-11,352
,,,,,4,-54,23,254,,20,-58,74,369
1,-11,28,17,,6,-32,3,318,,8,29,-5,378
1,-11,28,17,,1,-41,4,361,,13,-19,22,376
1,-11,28,16,,10,-63,31,374,,19,-17,52,373
1,-10,28,16,,10,5,-19,380,,8,-11,10,342
1,-10,28,17,,14,-47,40,375,,23,-28,56,264
1,-10,28,16,,3,16,-10,367,,,,,
1,-11,28,16,,-7,-32,17,321,,8,0,5,206
0,-10,28,16,,-17,16,-9,237,,24,-40,62,134
1,-11,28,17,,-31,-19,4,160,,4,7,1,74
1,-10,29,17,,-34,16,-11,80,,6,-51,41,3
1,-11,29,16,,-50,-18,-14,0,,20,1,22,0
1,-11,28,16,,-43,6,-20,0,,22,-12,36,0
1,-10,29,16,,-52,-4,-29,0,,9,17,-4,0
1,-11,28,16,,-33,0,-6,0,,9,17,-4,0
1,-11,27,16,,-36,35,-33,0,,2,-26,14,0
0,-11,28,16,,-34,-22,3,0,,11,-66,54,0
1,-11,28,16,,-35,39,-21,0,,16,15,2,0
2,-10,28,16,,-35,-2,8,0,,4,-11,10,0
0,-10,28,16,,-26,-9,31,0,,19,-40,50,0
1,-11,28,16,,-32,60,-12,0,,2,7,1,0
2,-11,28,16,,-27,-3,38,0,,-1,-44,37,0
1,-11,29,16,,-33,63,-1,0,,14,-2,21,0
1,-10,28,16,,-39,44,13,0,,4,17,0,0
1,-10,28,16,,-25,15,50,0,,7,-50,55,0
1,-11,28,16,,-35,,,,,11,-14,32,0
1,-11,28,16,,,60,12,0,,-7,-10,16,0
0,-11,29,16,,-31,20,50,0,,8,-24,36,0
1,-11,29,16,,-21,45,37,53,,1,11,5,50
1,-11,29,17,,-21,27,53,110,,-6,-40,44,105
1,-11,28,16,,-6,36,58,157,,-2,7,8,151
1,-11,28,17,,-9,40,53,223,,-9,1,9,209
1,-11,29,17,,15,-4,84,354,,-4,-29,40,286
1,-10,28,17,,15,-4,84,357,,-9,4,7,339
1,-11,28,17,,24,1,83,360,,-14,-26,38,364
1,-10,,,,24,29,52,374,,-5,6,14,375
28,17,,,,26,-14,89,366,,-16,-22,32,373
1,-10,28,17,,42,12,63,365,,-9,7,22,367
1,-11,28,17,,39,-23,86,340,,,,,
1,-11,27,17,,53,3,72,277,,-16,-12,22,348
1,-11,28,17,,46,11,48,206,,-12,0,37,279
1,-11,28,16,,49,-40,102,136,,-14,3,8,206
1,-10,28,17,,48,4,37,60,,-14,-12,50,134
1,-11,28,16,,42,-51,91,0,,-14,17,-6,48
1,-11,28,16,,45,0,28,0,,-14,-26,64,0
1,-10,28,16,,30,-33,51,0,,-13,30,-19,0
1,-11,28,16,,30,-25,60,0,,-16,-35,41,0
1,-11,28,16,,14,-32,27,0,,-11,29,21,0
1,-11,28,16,,24,-71,67,0,,-13,-21,22,0
1,-11,29,16,,25,-18,18,0,,-11,5,44,0
1,-11,28,16,,3,-77,46,0,,-9,60,-19,0
1,-11,28,16,,8,-78,56,0,,-10,-58,61,0
1,-10,28,16,,19,-20,6,0,,-8,54,4,0
1,-11,28,16,,13,-102,50,0,,-7,47,-18,0
1,-11,28,16,,22,-69,40,0,,-1,-57,79,0
1,-11,28,16,,14,-42,5,0,,-5,64,-27,0
1,-11,27,16,,20,-92,55,0,,1,-65,79,0
0,-10,28,16,,17,-32,7,0,,1,-16,61,0
1,-11,28,16,,7,-72,32,0,,2,26,-8,0
2,-11,28,17,,14,-39,10,19,,3,-56,66,0
1,-11,29,16,,10,-10,-22,99,,-2,36,7,37
1,-11,28,17,,12,-82,53,146,,5,39,-23,100
1,-11,29,17,,7,,,,,11,-60,85,147
1,-11,28,17,,,0,-22,212,,7,43,-17,219
1,-11,28,16,,9,-69,39,284,,16,-63,80,295
1,-11,28,16,,6,-8,-22,344,,6,36,-11,351
1,-11,28,16,,6,-64,28,366,,18,-64,71,368
1,-11,28,17,,10,-4,-9,377,,9,30,3,377
1,-10,,,,7,-34,21,376,,11,5,2,375
28,17,,,,16,-40,40,369,,21,-39,69,373
1,-11,28,16,,2,18,-18,354,,8,10,-7,358
1,-12,28,16,,-4,-38,30,281,,24,-47,71,292
1,-11,28,17,,-20,27,-25,190,,8,,,
1,-10,27,17,,-29,-29,16,116,,18,-4,219,
2,-11,28,17,,-48,7,-29,33,,20,-62,61,0
1,-11,28,16,,-48,-30,-2,0,,22,-19,40,0
0,-10,27,16,,-43,20,-34,0,,22,-19,40,0
0,-11,29,16,,-46,-19,-13,0,,11,18,2,0
1,-11,28,16,,-33,20,-18,0,,11,18,2,0
1,-11,28,16,,-40,-3,-13,0,,9,-18,21,0
0,-11,28,16,,-32,12,-2,0,,23,-33,51,0
1,-11,28,16,,-33,45,-28,0,,3,-9,3,0
1,-11,28,16,,-31,-10,21,0,,10,-57,50,0
1,-11,28,16,,-30,54,-3,0,,10,2,11,0
1,-11,28,16,,-35,8,27,0,,7,8,3,0
0,-10,28,16,,-33,44,12,0,,2,-46,37,0
1,-11,29,16,,-36,61,-4,0,,18,-4,25,0
2,-11,29,16,,-24,3,55,0,,-2,-28,22,0
1,-11,28,16,,-30,67,8,0,,10,-57,52,0
1,-11,28,16,,-35,42,30,0,,6,19,2,0
1,-11,28,16,,-13,13,72,11,,-4,-8,15,0
1,-11,28,16,,5,,,,,11,-30,45,0
1,-10,29,17,,-3,15,76,124,,-6,5,5,0
1,-11,28,17,,-3,15,76,142,,-5,-40,40,0
1,-11,28,17,,-10,58,38,209,,3,4,16,27
1,-10,27,17,,8,6,84,273,,-8,8,4,85
1,-11,27,16,,6,35,54,329,,0,-41,49,126
1,-11,28,16,,8,13,64,358,,-8,11,3,186
1,-11,28,16,,25,12,71,368,,-14,-21,28,267
1,-11,27,16,,21,32,46,368,,-2,-10,22,334
2,-11,28,16,,33,-22,97,367,,-14,-14,24,362
1,-10,,,,39,18,53,362,,-5,-10,29,375
28,17,,,,45,-33,104,298,,-16,-5,15,370
2,-11,28,16,,48,14,54,225,,-8,-12,39,367
1,-10,28,17,,43,-38,96,157,,-16,4,5,349
1,-11,28,17,,53,4,46,88,,-11,-20,51,273
1,-11,28,17,,38,-47,82,15,,,,,
2,-11,28,16,,48,-39,84,0,,-14,22,-7,190
2,-11,28,17,,37,-12,33,0,,-13,-28,62,116
1,-10,28,16,,29,-47,76,0,,-12,33,-14,29
1,-10,28,16,,18,-14,18,0,,-15,-38,67,0
1,-11,28,16,,19,-48,48,0,,-12,40,-19,0
1,-12,28,16,,23,-40,38,0,,-15,-44,69,0
1,-11,28,16,,13,-57,31,0,,-10,48,-13,0
1,-11,28,16,,16,-54,42,0,,-13,-50,60,0
0,-11,28,16,,15,-17,11,0,,-8,46,0,0
1,-11,29,16,,12,-90,40,0,,-8,31,-16,0
1,-11,27,16,,18,-45,22,0,,-3,-43,73,0
2,-11,28,16,,15,-28,-4,0,,-4,30,28,0
1,-11,29,16,,19,-100,55,0,,-10,-10,16,0
1,-11,28,16,,16,-19,-8,0,,-1,-10,53,0
1,-11,29,16,,13,-90,53,0,,-3,24,-9,0
1,-11,28,16,,13,-63,3,,,-2,-52,60,0
1,-11,28,16,,3,43,,,,-1,41,12,0
1,-11,27,16,,5,-30,-8,106,,0,-34,39,0
1,-10,28,16,,11,-66,37,157,,6,-61,82,3
1,-10,28,16,,6,-13,-13,237,,3,51,-23,77
1,-11,28,17,,12,-63,38,310,,6,-13,17,120
1,-11,28,17,,2,-9,-27,362,,8,-16,58,180
1,-11,29,16,,10,-65,33,374,,8,6,2,236
1,-11,29,16,,11,5,-17,381,,13,-39,67,310
1,-11,28,16,,15,-44,38,374,,13,16,-9,360
1,-10,28,16,,4,16,-11,368,,14,-53,53,373
1,-11,28,16,,-6,-34,20,324,,12,16,23,380
1,-10,,,,-20,17,-10,235,,14,-37,38,375
28,16,,,,-29,-18,3,153,,15,0,36,372
1,-11,28,16,,-36,13,-11,75,,12,-26,23,328
2,-11,28,17,,-51,-18,-15,0,,18,-13,4,
1,-11,28,16,,-44,3,-18,0,,7,247,,
1,-11,28,16,,-45,24,-41,0,,9,-15,16,174
1,-10,28,16,,-36,-25,-1,0,,21,-27,53,102
2,-11,27,17,,-36,32,-31,0,,6,-8,7,33
1,-11,28,16,,-33,-19,1,0,,14,-57,51,0
1,-11,28,16,,-34,35,-18,0,,15,11,13,0
1,-11,29,16,,-34,2,7,0,,5,1,2,0
1,-11,29,16,,-25,-6,28,0,,22,-51,61,0
1,-10,29,16,,-33,58,-9,0,,17,0,22,0
1,-11,27,15,,-37,26,11,0,,5,-42,30,0
1,-11,30,16,,-28,24,26,0,,16,-60,58,0
1,-10,28,16,,-38,45,11,0,,10,13,-1,0
1,-11,27,16,,-26,15,51,0,,11,-57,54,0
1,-10,28,16,,-32,58,18,0,,19,-24,40,0
1,-11,28,16,,-31,17,49,0,,0,-9,9,0
1,-11,27,16,,-21,46,36,56,,4,-52,47,0
1,-10,28,16,,-21,28,55,113,,9,11,11,0
0,-11,29,16,,-5,37,61,,,0,-40,39,0
1,-11,28,16,,161,,,,,10,-44,54,0
1,-11,27,16,,-10,66,32,236,,-2,15,0,0
1,-10,28,16,,7,4,85,298,,-8,-27,29,0
1,-11,28,16,,4,51,36,342,,6,-10,27,43
1,-11,28,17,,15,-5,87,361,,-9,-17,22,104
1,-11,29,17,,23,30,52,375,,2,-18,32,156
1,-11,29,16,,19,24,50,367,,-13,-7,16,231
0,-11,28,16,,41,-21,97,366,,-2,-24,35,306
1,-11,28,17,,35,15,51,342,,-13,0,10,357
,,,,,49,-32,109,267,,-13,-32,42,370
1,-10,28,17,,44,12,48,197,,-6,11,8,375
1,-11,28,16,,48,-43,100,124,,-15,-24,38,373
1,-10,28,16,,49,5,40,49,,-10,12,14,364
1,-10,28,16,,42,-50,90,0,,-17,-21,31,308
1,-11,28,17,,44,-2,31,0,,-9,1,,
0,-11,28,16,,29,-28,48,0,,2,22,233,
0,-11,28,16,,31,-26,58,0,,-18,-10,25,156
3,-11,27,16,,17,-31,31,0,,-11,5,32,79
3,-11,27,16,,23,-64,67,0,,-17,-4,14,5
-1,-12,24,16,,23,-23,20,0,,-11,-6,43,0
0,-12,28,16,,2,-69,42,0,,-15,9,1,0
2,-10,28,16,,11,-71,51,0,,-16,-38,56,0
2,-10,29,16,,18,-30,12,0,,-10,38,1,0
-3,-13,24,16,,12,-93,46,0,,-13,23,-12,0
1,-11,29,16,,21,-66,37,0,,-9,-36,67,0
1,-11,28,16,,14,-49,7,0,,-8,43,-16,0
1,-11,28,16,,20,-84,51,0,,-6,-48,69,0
1,-11,29,16,,13,-25,-8,0,,-7,56,-9,0
1,-11,28,16,,9,-75,35,0,,-9,13,0,0
1,-11,28,16,,13,-35,,,,-5,-52,57,0
1,-11,28,16,,,5,43,,,-4,45,8,0
0,-11,28,16,,5,-57,23,105,,-4,-34,40,0
1,-10,28,16,,13,-77,48,157,,3,-55,80,0
1,-11,27,16,,8,-2,-20,233,,-1,58,-20,0
1,-11,29,16,,10,-68,38,307,,5,-65,79,0
1,-10,28,16,,4,-10,-23,361,,5,-16,55,55
2,-11,27,17,,6,-64,28,372,,6,12,-4,108
0,-11,28,17,,10,-1,-10,380,,10,-40,74,156
1,-11,28,16,,8,-35,25,373,,8,28,-14,232
1,-11,28,16,,8,0,7,369,,16,-58,80,305
1,-11,28,17,,1,15,-17,344,,10,34,-17,358
1,-11,28,16,,-5,-34,30,267,,18,-65,80,373
1,-11,29,16,,-20,25,-23,176,,15,-5,46,378
1,-11,29,16,,-29,-26,16,100,,12,-15,15,375
1,-1,,,,-39,23,-29,9,,19,-24,58,367
1,27,16,,,-45,-29,-6,0,,9,-2,3,332
1,-11,28,17,,-43,18,-31,0,,22,-36,6,
1,-11,28,16,,-43,-17,-14,0,,5,254,,
1,-11,27,17,,-34,18,-16,0,,9,8,-1,189
1,-12,29,17,,-38,-3,-14,0,,13,-49,48,116
1,-11,28,17,,-32,13,-2,0,,16,8,23,45
1,-11,29,16,,-35,46,-27,0,,8,-43,33,0
1,-11,27,16,,-30,-9,21,0,,19,-8,31,0
1,-11,28,16,,-32,53,-3,0,,8,13,1,0
1,-11,29,15,,-33,7,26,0,,19,-59,60,0
2,-11,28,15,,-26,5,36,0,,21,-21,40,0
1,-11,28,16,,-37,61,-2,0,,2,-21,13,0
1,-11,28,16,,-23,2,56,0,,21,-35,45,0
1,-11,29,16,,-29,38,35,0,,14,10,8,0
1,-11,29,17,,-36,38,33,0,,6,-51,45,0
1,-11,27,16,,-17,26,5,,,20,-42,51,0
1,-11,28,16,,4,38,,,,1,8,1,0
2,-11,28,16,,-22,64,19,105,,-1,-40,32,0
1,-11,28,16,,-12,10,75,151,,14,-4,25,0
1,-11,28,16,,-7,59,40,219,,-2,-24,24,0
1,-11,28,16,,-3,17,72,294,,7,-51,55,0
1,-11,28,16,,7,38,52,339,,2,21,0,0
1,-11,29,16,,7,10,67,361,,-8,-9,14,0
1,-11,28,16,,26,15,69,374,,7,-28,41,22
1,-11,28,17,,23,33,45,366,,1,14,5,86
