x 2fases 1,y 2fases 1,z 2fases 1,i 2fases 1,,x 2fases 5,y 2fases 5,z 2fases 5,i 2fases 5
-6,7,32,0,,-6,47,15,549
1,1,26,0,,-2,-1,48,484
-2,-14,23,0,,-7,34,22,409
-2,-19,26,0,,-8,-4,29,345
9,-31,,,,-1,-14,30,291
,22,15,,,1,-14,16,171
2,-46,24,122,,3,-34,21,32
11,-40,23,233,,3,-38,32,0
8,-52,27,319,,11,-34,12,0
11,-20,28,380,,11,-59,32,0
1,-32,22,415,,4,-18,19,0
2,-37,60,454,,8,-37,32,0
4,35,-1,507,,8,-36,55,0
-8,-24,67,553,,-3,18,14,0
0,67,0,537,,0,-7,49,0
-8,-27,64,461,,-6,24,29,0
-2,53,5,397,,-6,18,37,
1,32,6,344,,0,,,
-7,-39,48,294,,-2,9,48,0
5,7,4,205,,-14,34,23,0
2,-31,18,61,,-10,16,28,0
6,-42,30,0,,0,0,30,0
5,-32,12,0,,-9,2,20,0
4,-62,33,0,,2,-23,28,0
10,-24,21,0,,4,-32,29,1
9,-10,3,0,,-3,-25,17,98
3,-46,51,0,,13,-49,29,210
0,21,7,0,,3,-31,24,290
-9,24,22,0,,10,-38,30,361
-14,-11,56,0,,-1,-16,25,412
-14,-11,56,0,,9,-15,38,446
-7,8,43,0,,-3,16,29,512
-5,46,10,0,,-5,13,28,561
-10,32,22,0,,-1,19,35,555
-5,-16,32,0,,-9,22,32,478
-6,1,10,0,,-3,14,29,410
-3,-24,30,0,,-7,6,31,336
3,-24,20,,,-7,-7,29,302
,0,,,,5,-16,20,194
7,-14,14,96,,-2,-29,26,45
5,-56,24,198,,14,-38,21,0
8,-30,21,276,,4,-46,28,0
3,-41,24,345,,8,-44,29,0
9,-15,33,396,,13,-35,19,0
0,2,11,432,,2,-35,36,0
3,-25,58,485,,11,-13,27,0
-1,36,9,542,,2,-15,31,0
-6,-6,56,560,,-3,16,37,0
-4,20,44,506,,6,34,5,0
-5,25,21,437,,2,7,23,0
-8,7,41,366,,,,,
-4,12,14,315,,-8,28,41,0
1,-29,39,238,,1,49,1,0
3,-8,11,121,,-6,-19,59,0
3,-31,18,0,,-9,1,46,0
10,-47,33,0,,3,2,8,0
8,-31,13,0,,-4,-33,33,0
9,-49,22,0,,5,-18,20,0
11,-29,35,0,,10,-24,12,49
5,-22,17,0,,3,-51,30,157
10,-32,41,0,,9,-39,20,252
0,13,22,0,,8,-51,25,329
1,9,25,0,,10,-24,31,391
2,11,38,0,,1,-22,18,428
-4,28,29,0,,1,-1,49,465
-4,15,34,0,,-3,33,8,522
-1,11,30,0,,-2,-15,56,566
-8,13,31,0,,-6,53,12,526
-4,1,27,0,,-6,-8,51,459
2,-12,26,0,,-5,38,16,386
-1,-13,20,0,,-6,-17,32,329
6,-36,,,,0,-11,30,259
,28,0,,,-2,-6,15,118
3,-38,15,102,,3,-44,24,0
11,-51,34,217,,3,-35,28,0
11,-38,12,308,,1,-29,15,0
5,-43,43,374,,10,-58,36,0
11,-11,22,408,,3,-11,14,0
0,-32,34,449,,1,-18,10,0
0,23,32,501,,6,-24,52,0
-1,-6,32,552,,-3,17,16,0
-6,40,37,541,,1,-8,43,0
0,7,27,477,,-8,35,25,0
-11,-25,67,397,,-11,3,,
1,52,-2,341,,5,21,0,
-8,-45,49,296,,-3,8,46,0
4,6,10,186,,-8,31,26,0
0,-50,27,49,,-10,6,32,0
-2,-57,38,0,,0,-3,26,0
10,-22,10,0,,-10,0,19,0
2,-64,38,0,,3,-31,28,0
7,-45,34,0,,8,-34,26,32
6,-16,8,0,,-2,-30,18,135
-1,-44,36,0,,14,-51,31,244
5,12,28,0,,2,-26,22,320
-3,-10,37,0,,11,-36,31,385
-6,-12,60,0,,-3,-10,25,426
-4,53,4,0,,5,-7,41,463
-7,14,35,0,,1,6,38,523
-6,23,36,0,,-7,14,27,566
-8,19,26,0,,-2,21,34,544
-10,-18,46,0,,-8,21,31,462
0,9,13,0,,0,11,31,402
-3,-5,15,0,,3,15,26,329
0,-40,32,0,,-7,-13,28,290
5,-20,15,97,,8,-18,21,169
0,-41,25,198,,-1,-36,27,21
,,,,,16,-38,21,0
,,,,,8,-44,22,0
9,-46,31,274,,7,-46,30,0
4,-22,14,353,,15,-30,21,0
9,-36,46,397,,4,-37,29,0
-2,4,12,438,,12,-7,29,0
1,-18,37,492,,8,4,16,0
0,24,30,546,,-8,-9,56,0
-9,9,34,558,,-2,21,33,0
-4,28,35,508,,-1,8,29,
-9,17,27,433,,,0,,
-10,-10,51,352,,-11,0,57,0
-4,-1,18,302,,2,41,4,0
-5,-30,38,200,,1,7,28,0
4,-12,15,69,,-8,3,34,0
2,-41,22,0,,3,16,7,0
11,-45,32,0,,3,-9,15,0
8,-31,21,0,,1,-31,33,0
8,-49,26,0,,7,-26,21,29
10,-20,30,0,,2,-43,20,132
5,-9,9,0,,10,-50,31,246
7,-26,48,0,,10,-35,13,329
1,1,39,0,,7,-45,42,388
-1,8,28,0,,3,-4,7,415
0,0,42,0,,3,-16,23,459
-1,18,37,0,,-2,6,45,508
-6,23,27,0,,0,14,17,560
-3,6,34,0,,-6,22,50,553
-3,20,31,0,,-4,25,20,478
-8,12,24,0,,-7,-7,52,409
2,-20,32,0,,-2,29,15,340
1,-11,14,0,,-5,-22,33,295
2,-3,,,,0,-14,24,170
3,22,0,,,1,-32,20,26
10,-38,24,104,,10,-42,30,0
7,-48,26,217,,3,-42,29,0
12,-39,20,302,,10,-40,17,0
4,-45,31,375,,8,-32,37,0
12,-5,19,402,,1,-12,16,0
5,-6,8,441,,10,-32,46,0
-3,-14,62,499,,-7,21,22,0
6,34,-1,546,,-4,17,19,0
-10,-2,69,543,,-1,10,45,0
6,48,-1,480,,-10,,,
-5,-2,38,405,,38,24,0,
-8,24,26,349,,-5,8,43,0
-2,-15,24,308,,-7,32,23,0
-2,-21,32,172,,-11,25,24,0
9,-22,10,37,,3,-13,32,0
1,-51,37,0,,-3,-6,24,0
11,-26,21,0,,-3,-19,24,0
4,-53,24,0,,9,-36,26,54
8,-30,30,0,,3,-32,25,148
13,-5,10,0,,9,-40,24,253
-1,-41,48,0,,6,-39,32,319
0,26,17,0,,5,-24,18,387
-1,18,8,0,,8,-24,40,418
-6,-15,47,0,,2,2,29,461
-4,47,18,0,,2,-1,42,519
-8,0,46,0,,-5,21,24,569
-10,-6,62,0,,-4,13,40,553
-5,45,4,0,,-4,30,22,465
-8,-1,30,0,,-10,6,40,402
1,-7,28,0,,1,10,30,334
0,7,11,0,,-8,-8,24,293
-3,-41,3,,,6,-19,24,181
5,0,,,,3,-32,25,36
1,-37,29,70,,11,-37,26,0
3,-31,17,177,,15,-39,20,0
9,-53,34,267,,3,-48,28,0
9,-17,19,339,,16,-28,22,0
3,-42,36,393,,13,-27,22,0
1,4,22,422,,2,-24,40,0
-3,4,15,474,,7,7,17,0
0,-4,53,529,,-2,-7,38,0
-8,38,11,562,,2,25,27,0
-9,5,43,533,,6,36,7,0
-4,33,24,452,,-7,10,34,0
-10,8,33,386,,-6,26,30,0
2,8,31,328,,1,5,3,
1,14,14,286,,3,0,,
-3,-31,35,154,,-8,-13,48,0
6,-18,12,30,,3,5,11,0
3,-45,25,0,,4,-14,17,0
12,-51,33,0,,1,-32,31,0
6,-30,21,0,,9,-34,23,52
7,-47,28,0,,4,-40,17,157
11,-40,40,0,,9,-56,34,259
3,-7,11,0,,10,-39,23,338
4,-15,51,0,,5,-40,23,396
0,13,35,0,,8,-16,31,427
-3,6,32,0,,4,-10,27,471
0,5,43,0,,-3,12,40,526
-3,26,32,0,,-5,16,23,567
-5,16,28,0,,-7,24,44,522
-3,0,39,0,,-6,20,23,451
-4,21,26,0,,-6,-4,52,384
0,-22,28,0,,-1,20,14,320
4,-25,32,0,,-3,-24,32,253
0,-18,14,0,,1,-21,21,108
3,-44,28,44,,1,-36,20,0
10,-35,18,166,,10,-43,32,0
,,,,,2,-45,30,0
7,-55,29,264,,9,-36,15,0
15,-31,16,343,,8,-43,33,0
0,-44,37,399,,-1,-11,14,0
12,2,15,415,,9,-23,52,0
2,-3,12,465,,-4,0,46,0
-4,-4,56,522,,-4,14,20,0
3,31,4,558,,-2,-3,45,0
-11,5,62,526,,-10,42,22,0
0,44,17,459,,-6,5,47,0
-7,-4,45,386,,-5,15,39,
-2,19,17,336,,,0,,
-2,-26,31,286,,-12,15,24,0
0,-18,24,133,,-5,-11,29,0
7,-36,19,8,,-2,-10,24,0
-4,-56,34,0,,1,-23,23,0
12,-32,18,0,,9,-38,28,81
4,-51,28,0,,0,-36,26,176
2,-48,36,0,,11,-43,20,278
10,-8,11,0,,7,-34,32,346
-2,-25,24,0,,6,-23,20,402
2,0,45,0,,3,-18,40,433
1,31,12,0,,0,6,28,480
-8,-11,54,0,,-1,0,40,537
-2,50,15,0,,-4,24,25,570
-3,35,15,0,,-6,15,42,528
-12,1,53,0,,-4,26,23,441
-7,39,16,0,,-11,11,36,376
-7,-14,35,0,,3,7,24,318
-2,-5,25,0,,-7,-14,25,258
0,-1,10,0,,8,-22,23,118
,,,,,2,-39,26,0
-4,-44,32,28,,1,-40,26,0
9,-25,19,134,,14,-43,20,0
5,-36,21,236,,5,-45,32,0
8,-49,32,302,,9,-32,26,0
6,-14,16,377,,9,-27,23,0
6,-39,42,412,,4,-16,40,0
-1,12,19,465,,9,8,26,0
0,-14,49,524,,3,12,20,0
-4,41,16,567,,-5,0,49,0
-7,33,14,533,,3,31,24,0
-6,4,51,466,,-8,10,35,0
-6,37,11,392,,-8,3,51,0
-4,-13,47,327,,3,2,,
-2,5,12,278,,8,15,0,
0,-33,32,152,,0,4,30,0
5,-30,24,22,,-1,-10,26,0
4,-33,20,0,,5,-4,15,0
11,-51,33,0,,1,-34,28,0
8,-44,30,0,,0,-44,30,61
8,-32,14,0,,11,-33,16,168
10,-32,42,0,,7,-56,30,271
5,-9,22,0,,12,-32,22,345
4,-16,39,0,,2,-40,24,402
0,-7,48,0,,8,-8,32,424
-1,21,17,0,,2,-7,31,470
-2,5,35,0,,-3,-22,64,531
-3,32,28,0,,-1,48,2,567
-3,30,20,0,,-7,-6,62,528
-6,-1,41,0,,-3,42,8,454
-4,13,15,0,,-8,-6,48,386
-3,-11,19,0,,-4,-3,37,330
6,-22,29,0,,-7,-5,18,273
9,-35,11,132,,1,-28,28,126
9,-35,11,163,,5,-30,23,0
6,-44,,,,9,-38,23,0
15,218,,,,8,-54,37,0
8,-59,33,294,,7,-27,11,0
15,-20,15,373,,8,-32,13,0
0,-44,43,408,,6,-27,39,0
9,12,10,440,,-2,-4,14,0
1,-4,17,493,,5,-18,56,0
-2,8,48,541,,-5,30,13,0
0,29,14,552,,-4,16,21,0
-8,5,55,500,,-6,,,
0,42,9,439,,,22,42,0
-10,-9,48,364,,-8,42,19,0
1,13,16,321,,-8,3,46,0
-2,-29,31,250,,-4,15,35,0
1,-23,19,88,,-10,6,20,0
12,-19,9,0,,0,-20,30,0
0,-54,34,0,,-1,-16,26,0
8,-46,33,0,,1,-26,20,31
9,-35,16,0,,8,-43,31,134
1,-41,35,0,,4,-33,16,234
10,-15,24,0,,11,-41,20,308
-3,-22,31,0,,7,-29,35,384
1,11,40,0,,5,-21,20,415
2,33,9,0,,1,-10,40,464
-5,14,24,0,,-2,9,28,522
-7,24,44,0,,3,16,36,568
-3,24,23,0,,-7,29,28,546
-13,-5,55,0,,-6,17,36,476
-3,35,10,0,,-5,20,28,396
-1,12,15,0,,-6,1,31,348
-5,-24,38,0,,0,-7,24,289
3,-11,1,,,-7,-15,25,186
1,0,,,,9,-30,20,43
1,-34,25,44,,1,-42,25,0
7,-33,26,152,,15,-39,22,0
5,-40,23,248,,11,-47,24,0
7,-42,29,314,,5,-38,31,0
7,-16,18,386,,14,-22,21,0
6,-30,47,421,,6,-27,24,0
3,-5,40,471,,6,-5,42,0
1,6,24,524,,5,15,26,0
-5,19,42,564,,-5,-5,41,0
-5,25,23,534,,-4,6,47,0
-6,-4,53,466,,-1,36,12,0
-7,40,13,388,,-7,0,51,0
-7,-10,40,326,,-5,,,
0,0,20,277,,20,30,0,
-1,-23,25,153,,-3,-4,28,0
7,-34,24,15,,-8,-24,34,0
7,-30,20,0,,6,-9,16,0
9,-46,26,0,,8,-20,17,0
8,-41,31,0,,1,-47,31,74
9,-24,17,0,,9,-34,15,174
8,-40,38,0,,6,-44,15,274
8,-24,41,0,,9,-53,38,341
4,-2,20,0,,8,-15,5,399
3,-15,46,0,,6,-40,56,422
0,27,19,0,,0,25,3,469
-3,21,20,0,,-2,-8,33,526
-3,16,43,0,,0,25,32,566
-5,24,19,0,,-5,20,30,535
-1,-22,27,0,,-6,15,39,463
4,-32,40,0,,-5,23,24,389
8,-19,23,0,,-8,-15,44,340
8,-19,23,0,,0,1,19,279
0,-19,15,0,,1,-21,24,153
1,-43,24,80,,4,-39,27,19
5,-43,20,,,2,-28,11,0
,186,,,,10,-46,24,0
5,-49,27,283,,6,-39,29,0
17,-27,35,350,,5,-32,16,0
3,-33,27,404,,7,-45,48,0
8,-1,35,426,,-2,7,11,0
7,18,8,475,,2,-3,26,0
-5,-21,60,536,,-3,10,40,0
3,55,3,558,,-3,35,11,0
-4,23,23,507,,-6,5,52,0
-8,9,45,446,,-6,24,40,0
0,27,16,379,,-10,21,29,0
-6,-18,40,333,,,,,
4,-2,13,274,,,,,
-2,-32,30,117,,-4,11,32,0
6,-28,16,0,,-4,17,21,0
3,-43,24,0,,-4,-18,28,0
2,-54,34,0,,0,-24,31,0
12,-32,19,0,,1,-18,19,19
0,-42,26,0,,7,-43,25,125
3,-38,36,0,,3,-38,27,220
4,-1,17,0,,6,-28,16,306
-4,-16,36,0,,8,-45,36,372
0,18,33,0,,0,-10,15,417
-8,14,30,0,,9,-25,49,450
-12,0,56,0,,-3,22,21,517
2,42,12,0,,-1,1,42,560
-7,21,29,0,,-3,20,35,553
-10,12,35,0,,-8,23,32,486
1,22,13,0,,-2,16,31,402
-8,-25,36,0,,-9,9,31,348
3,-15,16,,,4,-12,25,294
,0,,,,-4,-15,22,189
7,-19,16,32,,9,-36,22,45
0,-42,30,127,,10,-43,27,0
8,-37,23,231,,7,-36,23,0
4,-43,24,308,,10,-50,26,0
6,-39,31,372,,7,-42,31,0
4,-11,17,414,,9,-23,24,0
3,-24,52,460,,12,-23,25,0
0,25,11,521,,1,-14,38,0
-7,-6,52,558,,1,15,24,0
-2,46,13,537,,3,11,22,0
-4,21,28,468,,-6,14,47,0
-10,14,37,387,,-4,40,21,0
-4,17,18,327,,-3,0,39,0
-2,-21,37,265,,-,,,
1,-5,16,153,,8,-3,52,0
2,-42,28,12,,2,20,11,0
8,-32,21,0,,8,-13,15,0
9,-32,15,0,,9,-31,20,0
7,-56,39,0,,9,-31,20,0
9,-34,32,0,,1,-49,27,67
6,-29,17,0,,13,-35,25,180
6,-19,40,0,,8,-51,16,276
2,9,14,0,,9,-42,37,343
3,2,24,0,,4,-18,5,399
1,9,43,0,,3,-46,39,426
-2,32,18,0,,1,20,23,475
-6,7,46,0,,-2,-17,40,537
-3,18,36,0,,-4,41,28,568
-6,18,26,0,,-4,9,35,523
-7,-5,42,0,,-5,-20,66,446
1,7,19,0,,-3,52,4,377
-3,-8,13,0,,-5,-28,44,334
5,-33,32,0,,-2,2,17,255
10,-24,18,32,,2,-31,24,111
2,-48,25,130,,6,-38,29,0
,,,,,3,-24,16,0
,,,,,11,-57,32,0
10,-39,21,245,,6,-24,22,0
7,-53,28,320,,7,-12,2,0
14,-20,21,386,,7,-43,56,0
0,-37,32,421,,2,-6,34,0
7,15,31,458,,1,-6,34,0
3,22,7,507,,-2,-16,61,0
-7,-13,61,554,,-6,42,8,0
3,56,0,537,,,,,
-9,-21,66,464,,-9,14,32,0
1,53,0,404,,-5,27,36,0
-2,14,19,340,,-8,42,15,0
-5,-21,36,292,,-8,-5,43,0
7,-6,10,194,,-3,14,18,0
-4,-49,35,28,,-9,-3,19,0
11,-23,13,0,,1,-31,31,0
2,-49,24,0,,2,-21,20,25
9,-46,29,0,,1,-35,20,126
13,-22,13,0,,10,-48,35,229
-2,-45,33,0,,4,-26,15,315
10,0,24,0,,10,-41,39,381
0,6,16,0,,-2,-6,14,425
-3,-12,55,0,,6,-17,53,460
2,28,26,0,,-3,27,17,530
-10,12,38,0,,-5,6,31,566
-5,28,32,0,,-4,25,32,543
-2,44,9,0,,-8,18,32,471
-13,-6,49,0,,-1,16,31,390
-5,5,29,0,,-9,4,26,336
-4,-6,23,0,,-2,-14,27,279
-7,-29,37,,,0,-15,22,160
0,,,,,3,-32,23,22
4,-18,12,8,,10,-43,28,0
-2,-40,27,106,,8,-37,22,0
11,-41,27,222,,10,-47,22,0
7,-33,21,301,,10,-34,29,0
2,-43,31,363,,9,-22,27,0
9,-11,23,411,,12,-20,30,0
0,-25,39,453,,1,-2,39,0
0,19,30,513,,-1,8,38,0
-5,2,36,557,,4,12,23,0
-9,-1,58,555,,,,,
-2,46,8,481,,-4,-3,45,0
-11,-7,53,409,,-4,-3,45,0
0,36,9,346,,-10,1,50,0
-7,-29,41,296,,-10,1,50,0
2,-3,14,209,,5,7,11,0
4,-11,11,61,,-2,-21,27,0
3,-49,32,0,,2,-16,25,0
9,-29,19,0,,9,-23,16,0
9,-35,16,0,,0,-49,26,97
7,-51,38,0,,12,-39,23,207
12,-24,26,0,,9,-49,20,295
5,-31,25,0,,7,-55,38,363
3,-2,35,0,,9,-6,12,405
2,16,14,0,,3,-43,45,436
-2,-8,51,0,,0,32,16,488
0,21,34,0,,-2,-19,46,550
-6,18,30,0,,-5,51,24,561
-4,5,46,0,,-3,56,0,504
-2,29,18,0,,-7,-19,63,427
-6,10,32,0,,0,46,3,366
2,-5,30,0,,-5,-35,44,327
0,-1,15,0,,-1,2,15,231
2,-31,3,,,3,-10,12,81
2,0,,,,1,-53,33,0
7,-36,30,9,,4,-24,15,0
1,-38,16,103,,7,-39,16,0
12,-48,32,217,,4,-50,40,0
8,-43,16,305,,8,-13,15,0
8,-35,35,368,,2,-43,35,0
13,-13,18,410,,1,9,28,0
0,-33,41,447,,-3,21,9,0
4,23,22,501,,-2,-9,42,0
-5,-14,42,554,,-2,32,26,0
-1,51,22,540,,,,,
-4,-8,43,466,,-9,11,38,0
-7,35,23,400,,-5,1,55,0
-3,-10,29,332,,-8,43,14,0
-2,-13,30,281,,-10,12,32,0
8,9,5,189,,0,0,29,0
-5,-55,36,28,,-6,8,16,0
14,-20,15,0,,0,-30,31,0
1,-59,31,0,,3,-35,30,3
3,-61,36,0,,0,-23,17,98
15,-14,12,0,,11,-51,32,211
2,-31,20,0,,5,-26,21,284
7,-18,43,0,,4,-25,13,356
-3,8,18,0,,12,-36,44,409
-5,-17,47,0,,-2,-1,16,449
1,42,20,0,,0,-11,52,508
-4,44,10,0,,-4,28,13,562
-9,-4,58,0,,-1,4,51,566
-5,33,27,0,,-7,40,16,486
-11,10,34,0,,-9,14,32,423
0,-2,27,0,,0,13,32,346
3,11,12,0,,-8,-3,21,312
-6,-34,37,0,,5,-22,30,208
-2,-33,26,18,,0,-22,21,68
5,-25,16,121,,3,-40,23,0
,,,,,11,-44,27,0
,,,,,9,-39,23,0
6,-52,36,225,,11,-47,25,0
10,-25,16,305,,8,-28,29,0
0,-45,35,367,,8,-21,27,0
8,-2,18,406,,9,-15,30,0
-2,-7,16,459,,-2,4,39,0
0,-8,55,517,,-4,10,36,0
0,32,9,559,,3,15,,
-9,3,61,558,,,28,0,
-4,40,22,487,,-8,12,42,0
-9,4,38,423,,-2,30,16,0
-5,23,26,351,,2,15,24,0
-4,-11,26,297,,-10,5,38,0
-1,-20,31,194,,4,-7,18,0
6,-18,11,53,,-1,-23,27,0
1,-47,28,0,,2,-25,24,0
12,-37,29,0,,11,-33,22,51
7,-39,18,0,,2,-44,23,165
5,-56,35,0,,11,-45,27,261
13,-13,18,0,,9,-44,20,340
6,-33,37,0,,8,-29,38,393
6,-24,54,0,,2,-16,11,430
0,21,13,0,,1,-7,59,468
-3,-4,36,0,,-1,38,11,525
0,29,27,0,,-4,-18,51,562
-3,39,13,0,,-7,56,17,519
-4,1,47,0,,-4,-8,45,451
-3,19,32,0,,-5,31,22,380
-8,4,27,0,,-5,-15,28,327
-2,-16,35,0,,-1,-15,30,236
1,-6,13,0,,6,-22,14,90
2,-38,32,0,,0,-50,29,0
9,-41,30,45,,9,-31,27,0
2,-40,16,,,7,-46,19,0
,148,,,,6,-59,39,0
12,-50,28,252,,10,-7,11,0
11,-40,20,336,,1,-19,8,0
8,-27,34,391,,8,-21,58,0
12,-14,20,428,,-4,22,22,0
-1,-24,44,478,,-4,-12,47,0
7,25,15,530,,-4,41,,
-8,-8,50,555,,20,0,,
0,51,15,511,,-9,41,11,0
-8,-14,50,436,,-4,1,56,0
-3,40,10,374,,-7,36,26,0
-5,-30,40,319,,-11,0,33,0
2,0,20,256,,-3,-19,41,0
9,-1,3,139,,-7,4,12,0
-7,-60,38,0,,0,-37,32,0
4,-34,24,0,,5,-35,29,41
8,-44,21,0,,0,-28,18,141
3,-48,32,0,,12,-54,32,247
12,-19,17,0,,5,-21,18,321
-2,-39,28,0,,8,-41,34,387
8,-2,37,0,,10,-30,45,429
5,21,18,0,,0,3,17,466
-8,-16,52,0,,0,-4,49,524
-4,14,46,0,,-6,27,16,568
-5,34,17,0,,-3,10,49,546
-10,-6,51,0,,-4,37,23,462
-5,42,17,0,,-11,5,38,397
-10,-7,40,0,,2,14,25,328
-8,-23,46,0,,-7,-13,24,289
0,7,10,0,,7,-22,26,151
-,,,,,0,-31,22,20
1,-23,25,0,,4,-44,27,0
2,-31,22,53,,8,-43,24,0
3,-33,21,157,,8,-40,24,0
7,-50,33,253,,13,-41,27,0
10,-20,14,329,,5,-25,27,0
-2,-10,26,446,,10,-16,32,0
-2,-22,56,460,,8,-6,31,0
-2,-22,56,494,,-5,6,38,0
1,42,9,542,,-2,10,37,0
-7,24,15,559,,-2,19,29,0
-7,11,53,511,,-10,17,40,0
-3,34,11,430,,1,19,,
-12,-5,50,362,,20,0,,
2,16,6,312,,3,9,30,0
-6,-25,32,237,,-9,3,30,0
4,-16,23,98,,2,-2,16,0
4,-31,18,0,,0,-23,25,0
8,-50,35,0,,0,-25,25,0
12,-34,21,0,,14,-39,23,74
6,-45,23,0,,4,-44,21,185
7,-53,40,0,,11,-48,28,276
10,-7,13,0,,8,-38,17,353
4,-32,46,0,,3,-46,39,400
3,-12,50,0,,8,0,9,426
1,18,14,0,,1,-27,58,470
-3,-7,47,0,,1,40,7,517
-1,39,22,0,,1,23,7,562
-4,36,13,0,,-9,10,59,543
-5,-3,48,0,,0,38,7,480
-3,26,15,0,,-6,-10,49,405
-6,-6,25,0,,-2,26,17,344
3,-15,30,0,,-5,-22,28,301
2,,,,,1,-16,26,156
-6,8,0,,,5,-32,19,19
2,-48,33,2,,7,-45,32,0
12,-43,30,112,,8,-37,24,0
4,-41,16,220,,6,-45,20,0
12,-48,28,302,,5,-51,35,0
7,-35,22,375,,7,-9,12,0
11,-23,32,404,,-2,-21,18,0
0,-14,26,453,,3,-6,50,0
1,10,39,509,,-3,16,16,0
8,27,15,553,,-4,-10,49,
-12,1,51,540,,0,,,
5,41,12,476,,-6,46,18,0
-11,-8,54,399,,-8,36,18,0
3,32,7,356,,-9,5,49,0
5,-2,17,308,,-8,30,15,0
-6,-24,37,200,,-9,-10,33,0
11,-19,8,65,,0,-4,24,0
-5,-53,37,0,,-3,-3,17,0
10,-25,21,0,,0,-38,30,15
5,-56,27,0,,6,-29,21,112
5,-34,23,0,,1,-34,19,217
14,-12,14,0,,12,-51,32,291
-4,-39,36,0,,5,-17,20,372
6,13,33,0,,7,-39,38,410
3,23,16,0,,-2,6,21,453
-10,-9,54,0,,0,-10,46,509
-5,29,36,0,,-3,32,23,567
-4,20,27,0,,-10,28,21,552
-12,14,43,0,,-4,12,43,477
-2,48,9,0,,-8,30,18,408
-10,-24,45,0,,-2,-4,43,338
2,8,14,0,,-5,4,16,293
3,0,9,0,,2,-28,29,192
-2,-36,31,0,,6,-26,17,46
8,-43,29,272,,1,-35,23,0
1,,,,,16,-46,29,0
6,-26,11,291,,5,-37,25,0
16,-26,11,306,,8,-36,20,0
8,-20,15,357,,12,-31,34,0
7,-31,48,403,,1,-22,26,0
9,-2,29,438,,10,-8,35,0
-11,-13,29,510,,-3,9,32,0
-2,10,24,564,,-6,8,34,0
-16,12,23,540,,3,22,26,0
-12,14,38,469,,-6,24,28,0
-7,25,19,393,,-5,14,34,
-7,-3,41,333,,0,,,
0,2,13,289,,0,14,28,0
-6,-30,35,173,,-8,3,32,0
7,-17,17,40,,-6,-6,21,0
1,-40,22,0,,7,-19,24,0
12,-47,32,0,,3,-23,22,0
12,-33,20,0,,6,-42,29,52
4,-44,25,0,,5,-37,15,151
12,-21,33,0,,5,-48,20,260
5,-3,10,0,,11,-44,28,333
3,-26,53,0,,6,-35,19,396
2,0,44,0,,8,-19,40,417
-3,16,19,0,,2,-5,19,466
-4,-7,51,0,,-3,5,47,520
-3,44,16,0,,5,47,1,562
-7,-4,43,0,,-8,-10,64,536
-4,-2,48,0,,-3,49,7,471
-2,19,11,0,,-8,-13,51,396
-5,-19,27,0,,0,21,14,345
5,-15,,,,0,8,10,302
,24,0,,,-2,-33,40,173
1,-36,23,0,,7,-19,12,33
5,-52,34,82,,1,-49,29,0
6,-36,14,185,,9,-45,32,0
10,-55,31,281,,6,-34,15,0
12,-29,21,360,,6,-42,23,0
3,-31,32,404,,10,-23,32,0
14,-17,33,438,,0,-19,22,0
-1,-7,31,495,,5,-25,57,0
3,14,33,542,,-3,32,9,0
-6,15,28,547,,-3,13,20,0
-2,25,36,487,,-6,19,45,0
-3,12,30,414,,-6,27,21,0
-8,12,28,357,,-9,-5,,
6,13,9,312,,,55,0,
-8,-34,41,221,,-5,40,14,0
8,-11,6,86,,-7,17,15,0
-1,-56,37,0,,0,-23,36,0
0,-42,31,0,,-1,-8,15,0
12,-42,17,0,,0,-29,24,13
0,-46,29,0,,8,-34,26,110
7,-23,18,0,,3,-38,22,212
5,-26,28,0,,10,-47,30,294
-6,-30,40,0,,3,-15,19,368
4,19,28,0,,1,-25,20,411
-8,-2,37,0,,6,-13,43,453
-10,2,53,0,,-1,9,24,508
1,45,12,0,,1,9,42,556
-6,8,37,0,,-6,38,18,558
-10,26,32,0,,-5,4,48,505
0,40,5,0,,-4,36,16,424
-10,-32,46,0,,-8,-5,41,364
5,5,9,0,,1,4,20,307
4,-16,15,0,,-6,-4,17,249
-3,-44,34,40,,6,-32,28,94
9,-23,,,,5,-32,21,0
,15,150,,,3,-38,24,0
2,-51,31,242,,14,-49,28,0
8,-32,24,314,,7,-34,24,0
5,-27,24,382,,9,-31,19,0
4,-20,43,417,,9,-29,34,0
6,6,25,465,,0,-15,25,0
-1,-10,40,533,,8,-2,36,0
-2,34,27,569,,-4,10,32,0
-8,9,40,533,,-4,1,,
-5,28,29,462,,0,34,0,
-3,44,3,389,,-2,25,26,0
-10,-16,51,324,,-4,25,26,0
3,13,12,271,,-5,7,37,0
-5,-33,36,136,,0,12,31,0
8,-22,13,13,,-8,-3,24,0
2,-46,27,0,,-3,-13,23,0
7,-51,34,0,,7,-20,24,0
10,-31,21,0,,0,-41,25,32
3,-42,28,0,,8,-47,31,125
8,-39,40,0,,6,-37,11,242
3,0,11,0,,8,-60,40,307
2,-14,31,0,,12,-15,9,379
1,13,39,0,,1,-46,50,412
1,34,10,0,,5,22,6,447
-5,-3,53,0,,1,-4,24,497
-3,21,40,0,,0,13,41,545
-3,21,20,0,,-4,26,20,555
-7,-9,51,0,,-8,10,48,492
2,24,14,0,,-1,48,4,428
